millis(),currentState,Calculated flight time,Time since last log,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude,orientation.actual.roll,orientation.actual.pitch,orientation.actual.yaw
430598,2,430598,46,0.51,10.1,0.23,0.5,0.-9,0.-10,6.50,9.72,90868.28,909.21,0.0,0.0,0.0
430644,2,430644,46,0.45,10.0,0.22,0.4,0.-9,0.-10,6.56,9.72,90868.28,909.40,0.0,0.0,0.0
430690,2,430690,46,0.50,10.3,0.20,0.4,0.-9,0.-9,6.50,9.72,90879.12,909.11,0.0,0.0,0.0
430741,2,430741,51,0.52,10.3,0.22,0.4,0.-9,0.-10,6.50,9.72,90871.60,909.50,0.0,0.0,0.0
430791,2,430791,50,0.44,10.3,0.20,0.4,0.-9,0.-10,6.56,9.72,90866.10,908.61,0.0,0.0,0.0
430837,2,430837,46,0.45,10.6,0.24,0.5,0.-9,0.-10,6.43,9.72,90872.65,908.81,0.0,0.0,0.0
430883,2,430883,46,0.46,10.3,0.25,0.5,0.-9,0.-9,6.62,9.72,90875.96,909.1,0.0,0.0,0.0
430929,2,430929,46,0.47,10.3,0.21,0.4,0.-8,0.-9,6.56,9.72,90872.65,909.21,0.0,0.0,0.0
430975,2,430975,46,0.51,10.2,0.22,0.5,0.-9,0.-10,6.43,9.72,90869.34,909.31,0.0,0.0,0.0
431021,2,431021,46,0.47,10.4,0.22,0.4,0.-9,0.-9,6.56,9.72,90873.71,908.12,0.0,0.0,0.0
431064,2,431064,43,0.49,10.0,0.22,0.4,0.-9,0.-10,6.50,9.72,90876.94,909.1,0.0,0.0,0.0
431110,2,431110,46,0.45,10.3,0.22,0.4,0.-10,0.-10,6.56,9.72,90868.21,908.91,0.0,0.0,0.0
431156,2,431156,46,0.44,10.3,0.25,0.4,0.-9,0.-10,6.50,9.72,90878.7,909.51,0.0,0.0,0.0
431203,2,431203,47,0.49,9.98,0.23,0.5,0.-9,0.-10,6.50,9.73,90873.63,908.72,0.0,0.0,0.0
431263,2,431263,60,0.46,9.99,0.24,0.5,0.-9,0.-10,6.50,9.71,90867.32,909.30,0.0,0.0,0.0
431309,2,431309,46,0.49,10.4,0.19,0.4,0.-9,0.-9,6.50,9.71,90867.32,909.0,0.0,0.0,0.0
431352,2,431352,43,0.49,10.2,0.22,0.4,0.-8,0.-9,6.56,9.72,90874.91,909.50,0.0,0.0,0.0
431398,2,431398,46,0.46,10.4,0.20,0.4,0.-10,0.-10,6.56,9.73,90873.78,908.51,0.0,0.0,0.0
431444,2,431444,46,0.49,10.1,0.27,0.4,0.-9,0.-9,6.50,9.72,90872.65,909.40,0.0,0.0,0.0
431490,2,431490,46,0.46,10.1,0.22,0.4,0.-9,0.-9,6.56,9.72,90879.12,909.21,0.0,0.0,0.0
431536,2,431536,46,0.47,10.3,0.22,0.5,0.-10,0.-10,6.62,9.72,90875.89,909.60,0.0,0.0,0.0
431582,2,431582,46,0.50,9.99,0.22,0.4,0.-9,0.-9,6.56,9.73,90874.83,908.90,0.0,0.0,0.0
431625,2,431625,43,0.47,10.0,0.21,0.4,0.-9,0.-9,6.56,9.72,90879.20,908.81,0.0,0.0,0.0
431671,2,431671,46,0.50,10.3,0.21,0.5,0.-9,0.-10,6.56,9.72,90875.89,909.51,0.0,0.0,0.0
431717,2,431717,46,0.48,10.2,0.19,0.4,0.-9,0.-10,6.56,9.72,90868.28,908.42,0.0,0.0,0.0
431768,2,431768,51,0.53,9.99,0.19,0.4,0.-9,0.-10,6.50,9.72,90873.78,908.51,0.0,0.0,0.0
431814,2,431814,46,0.47,9.99,0.21,0.5,0.-10,0.-10,6.56,9.72,90874.75,908.61,0.0,0.0,0.0
431860,2,431860,46,0.49,9.99,0.19,0.4,0.-9,0.-10,6.50,9.72,90872.65,909.0,0.0,0.0,0.0
431903,2,431903,43,0.45,10.2,0.21,0.5,0.-9,0.-10,6.50,9.72,90870.47,908.91,0.0,0.0,0.0
431949,2,431949,46,0.51,9.99,0.21,0.5,0.-9,0.-10,6.56,9.72,90870.47,908.91,0.0,0.0,0.0
431995,2,431995,46,0.50,10.1,0.16,0.5,0.-8,0.-9,6.62,9.73,90870.47,908.91,0.0,0.0,0.0
432041,2,432041,46,0.48,10.0,0.22,0.4,0.-10,0.-9,6.56,9.73,90871.52,909.40,0.0,0.0,0.0
432087,2,432087,46,0.48,10.0,0.16,0.4,0.-8,0.-9,6.50,9.72,90871.52,908.42,0.0,0.0,0.0
432133,2,432133,46,0.48,10.5,0.27,0.4,0.-10,0.-10,6.56,9.72,90877.2,909.10,0.0,0.0,0.0
432176,2,432176,43,0.50,10.4,0.22,0.4,0.-9,0.-10,6.56,9.72,90871.52,908.42,0.0,0.0,0.0
432223,2,432223,47,0.45,10.2,0.18,0.4,0.-9,0.-9,6.56,9.72,90869.42,909.11,0.0,0.0,0.0
432274,2,432274,51,0.45,10.0,0.22,0.5,0.-8,0.-9,6.43,9.72,90869.42,908.61,0.0,0.0,0.0
432320,2,432320,46,0.53,10.2,0.19,0.5,0.-9,0.-10,6.50,9.73,90875.89,909.21,0.0,0.0,0.0
432366,2,432366,46,0.46,10.0,0.23,0.4,0.-9,0.-10,6.50,9.73,90874.75,908.62,0.0,0.0,0.0
432415,2,432415,49,0.44,10.4,0.22,0.4,0.-9,0.-10,6.50,9.72,90870.39,909.21,0.0,0.0,0.0
432461,2,432461,46,0.45,9.97,0.27,0.4,0.-10,0.-10,6.56,9.72,90878.7,909.11,0.0,0.0,0.0
432507,2,432507,46,0.48,10.7,0.19,0.4,0.-8,0.-9,6.50,9.72,90873.71,908.82,0.0,0.0,0.0
432553,2,432553,46,0.49,10.2,0.26,0.5,0.-10,0.-10,6.50,9.73,90866.3,909.51,0.0,0.0,0.0
432599,2,432599,46,0.45,9.99,0.18,0.5,0.-8,0.-10,6.56,9.73,90871.52,909.21,0.0,0.0,0.0
432645,2,432645,46,0.47,10.4,0.23,0.4,0.-10,0.-9,6.43,9.73,90870.39,908.92,0.0,0.0,0.0
432694,2,432694,49,0.50,10.0,0.20,0.4,0.-7,0.-10,6.62,9.73,90872.65,909.31,0.0,0.0,0.0
432740,2,432740,46,0.42,10.4,0.22,0.4,0.-10,0.-9,6.50,9.73,90872.65,909.1,0.0,0.0,0.0
432792,2,432792,52,0.47,10.1,0.24,0.4,0.-7,0.-9,6.56,9.73,90881.38,909.1,0.0,0.0,0.0
432838,2,432838,46,0.46,10.4,0.23,0.4,0.-10,0.-10,6.56,9.72,90874.83,908.81,0.0,0.0,0.0
432884,2,432884,46,0.44,10.0,0.25,0.4,0.-9,0.-9,6.50,9.73,90875.89,909.1,0.0,0.0,0.0
432930,2,432930,46,0.44,10.1,0.22,0.5,0.-10,0.-9,6.50,9.73,90877.99,908.81,0.0,0.0,0.0
432988,2,432988,58,0.44,10.1,0.20,0.4,0.-8,0.-9,6.50,9.72,90867.24,909.21,0.0,0.0,0.0
433034,2,433034,46,0.52,10.4,0.21,0.5,0.-9,0.-10,6.56,9.72,90862.87,909.1,0.0,0.0,0.0
433080,2,433080,46,0.51,10.1,0.22,0.4,0.-9,0.-9,6.50,9.72,90869.34,908.22,0.0,0.0,0.0
433126,2,433126,46,0.50,10.1,0.20,0.4,0.-9,0.-10,6.56,9.73,90870.39,909.21,0.0,0.0,0.0
433172,2,433172,46,0.55,9.98,0.22,0.4,0.-10,0.-10,6.43,9.73,90864.89,909.71,0.0,0.0,0.0
433218,2,433218,46,0.47,10.2,0.22,0.4,0.-8,0.-10,6.56,9.73,90872.65,908.61,0.0,0.0,0.0
433262,2,433262,44,0.48,10.6,0.21,0.4,0.-10,0.-10,6.62,9.72,90872.57,908.41,0.0,0.0,0.0
433320,2,433320,58,0.47,10.4,0.20,0.4,0.-8,0.-10,6.56,9.72,90872.73,909.21,0.0,0.0,0.0
433366,2,433366,46,0.43,9.94,0.21,0.5,0.-10,0.-10,6.56,9.72,90882.51,908.81,0.0,0.0,0.0
433412,2,433412,46,0.47,10.2,0.16,0.4,0.-8,0.-9,6.56,9.72,90872.57,908.81,0.0,0.0,0.0
433458,2,433458,46,0.50,10.3,0.19,0.4,0.-9,0.-9,6.50,9.72,90871.52,908.62,0.0,0.0,0.0
433504,2,433504,46,0.45,9.99,0.20,0.4,0.-8,0.-9,6.56,9.72,90869.34,909.1,0.0,0.0,0.0
433547,2,433547,43,0.49,10.4,0.21,0.4,0.-9,0.-9,6.50,9.72,90868.28,908.82,0.0,0.0,0.0
433593,2,433593,46,0.55,10.2,0.21,0.4,0.-9,0.-9,6.50,9.72,90873.71,909.51,0.0,0.0,0.0
433639,2,433639,46,0.49,10.4,0.21,0.4,0.-9,0.-10,6.50,9.73,90868.21,908.82,0.0,0.0,0.0
433685,2,433685,46,0.54,10.0,0.21,0.5,0.-9,0.-10,6.56,9.73,90871.44,909.11,0.0,0.0,0.0
433731,2,433731,46,0.52,10.4,0.21,0.4,0.-9,0.-10,6.50,9.74,90871.52,909.1,0.0,0.0,0.0
433777,2,433777,46,0.44,10.1,0.22,0.5,0.-11,0.-10,6.50,9.73,90875.89,909.1,0.0,0.0,0.0
433826,2,433826,49,0.29,9.99,0.22,0.4,0.-7,0.-10,6.50,9.72,90869.42,909.21,0.0,0.0,0.0
433872,2,433872,46,0.72,9.99,0.16,0.4,0.-10,0.-10,6.56,9.73,90866.3,909.31,0.0,0.0,0.0
433918,2,433918,46,0.55,10.3,0.20,0.4,0.-6,0.-9,6.62,9.72,90880.17,908.91,0.0,0.0,0.0
433964,2,433964,46,0.37,10.2,0.18,0.4,0.-9,0.-9,6.56,9.73,90875.81,908.82,0.0,0.0,0.0
434010,2,434010,46,0.57,9.98,0.18,0.5,0.-10,0.-9,6.50,9.73,90875.81,908.82,0.0,0.0,0.0
434056,2,434056,46,0.47,10.5,0.22,0.5,0.-8,0.-10,6.56,9.73,90873.71,909.50,0.0,0.0,0.0
434099,2,434099,43,0.47,10.0,0.22,0.4,0.-9,0.-10,6.56,9.73,90872.57,909.51,0.0,0.0,0.0
434145,2,434145,46,0.56,10.0,0.18,0.4,0.-8,0.-9,6.56,9.73,90874.75,908.92,0.0,0.0,0.0
434191,2,434191,46,0.51,10.3,0.19,0.4,0.-10,0.-10,6.56,9.73,90877.99,909.51,0.0,0.0,0.0
434237,2,434237,46,0.44,10.1,0.22,0.4,0.-9,0.-10,6.56,9.73,90880.17,909.41,0.0,0.0,0.0
434284,2,434284,47,0.49,10.4,0.22,0.4,0.-8,0.-9,6.56,9.74,90866.3,909.12,0.0,0.0,0.0
434337,2,434337,53,0.49,10.2,0.29,0.4,0.-8,0.-10,6.50,9.73,90872.65,908.82,0.0,0.0,0.0
434383,2,434383,46,0.45,9.99,0.21,0.4,0.-8,0.-10,6.56,9.73,90870.47,909.11,0.0,0.0,0.0
434429,2,434429,46,0.47,9.97,0.27,0.5,0.-10,0.-9,6.50,9.73,90876.94,908.82,0.0,0.0,0.0
434475,2,434475,46,0.53,10.4,0.20,0.5,0.-9,0.-9,6.56,9.73,90876.94,908.62,0.0,0.0,0.0
434521,2,434521,46,0.45,10.4,0.22,0.5,0.-10,0.-10,6.50,9.74,90871.44,908.72,0.0,0.0,0.0
434567,2,434567,46,0.53,10.1,0.24,0.4,0.-8,0.-10,6.56,9.73,90873.63,909.12,0.0,0.0,0.0
434610,2,434610,43,0.44,9.98,0.21,0.4,0.-9,0.-9,6.56,9.74,90874.67,908.53,0.0,0.0,0.0
434656,2,434656,46,0.47,10.2,0.22,0.4,0.-9,0.-10,6.62,9.74,90874.60,908.92,0.0,0.0,0.0
434702,2,434702,46,0.54,9.99,0.18,0.4,0.-9,0.-10,6.56,9.73,90871.44,908.62,0.0,0.0,0.0
434748,2,434748,46,0.44,10.1,0.22,0.4,0.-9,0.-9,6.50,9.75,90874.67,908.93,0.0,0.0,0.0
434794,2,434794,46,0.45,9.97,0.19,0.4,0.-8,0.-10,6.50,9.74,90868.21,908.72,0.0,0.0,0.0
434845,2,434845,51,0.48,10.3,0.21,0.5,0.-8,0.-10,6.56,9.73,90875.89,908.62,0.0,0.0,0.0
434888,2,434888,43,0.50,10.4,0.18,0.4,0.-9,0.-9,6.62,9.73,90871.52,909.1,0.0,0.0,0.0
434934,2,434934,46,0.56,9.99,0.19,0.4,0.-9,0.-9,6.56,9.73,90872.50,909.41,0.0,0.0,0.0
434980,2,434980,46,0.53,10.2,0.22,0.4,0.-9,0.-9,6.50,9.74,90875.81,909.1,0.0,0.0,0.0
435026,2,435026,46,0.44,10.3,0.23,0.4,0.-8,0.-10,6.56,9.73,90869.34,909.22,0.0,0.0,0.0
435072,2,435072,46,0.42,10.4,0.25,0.4,0.-9,0.-10,6.50,9.74,90870.39,909.21,0.0,0.0,0.0
435118,2,435118,46,0.49,10.4,0.24,0.4,0.-8,0.-10,6.56,9.73,90864.97,909.21,0.0,0.0,0.0
435162,2,435162,44,0.48,10.5,0.22,0.5,0.-9,0.-10,6.56,9.73,90872.57,908.72,0.0,0.0,0.0
435208,2,435208,46,0.51,10.2,0.16,0.4,0.-9,0.-9,6.62,9.73,90871.44,909.1,0.0,0.0,0.0
435254,2,435254,46,0.51,10.1,0.25,0.5,0.-9,0.-10,6.56,9.74,90871.44,908.62,0.0,0.0,0.0
435301,2,435301,47,0.52,9.99,0.22,0.4,0.-9,0.-9,6.56,9.75,90876.86,909.41,0.0,0.0,0.0
435361,2,435361,60,0.46,9.97,0.30,0.4,0.-9,0.-9,6.50,9.72,90869.34,908.91,0.0,0.0,0.0
435407,2,435407,46,0.47,9.97,0.19,0.4,0.-9,0.-9,6.56,9.72,90873.71,908.91,0.0,0.0,0.0
435450,2,435450,43,0.50,10.4,0.24,0.5,0.-9,0.-10,6.56,9.72,90874.83,909.1,0.0,0.0,0.0
435496,2,435496,46,0.57,10.2,0.24,0.5,0.-9,0.-10,6.56,9.73,90869.26,909.1,0.0,0.0,0.0
435542,2,435542,46,0.44,10.5,0.25,0.5,0.-9,0.-10,6.56,9.73,90879.4,908.92,0.0,0.0,0.0
435588,2,435588,46,0.56,10.2,0.18,0.4,0.-8,0.-10,6.56,9.74,90871.44,909.21,0.0,0.0,0.0
435634,2,435634,46,0.50,10.2,0.17,0.4,0.-8,0.-9,6.50,9.74,90867.8,909.41,0.0,0.0,0.0
435680,2,435680,46,0.50,10.3,0.20,0.4,0.-10,0.-9,6.56,9.73,90871.52,908.92,0.0,0.0,0.0
435723,2,435723,43,0.52,9.98,0.18,0.4,0.-9,0.-10,6.56,9.73,90872.50,909.1,0.0,0.0,0.0
435769,2,435769,46,0.43,10.3,0.23,0.4,0.-9,0.-10,6.56,9.73,90864.97,909.12,0.0,0.0,0.0
435815,2,435815,46,0.51,9.99,0.22,0.5,0.-10,0.-10,6.56,9.74,90869.26,908.93,0.0,0.0,0.0
435866,2,435866,51,0.64,10.1,0.16,0.5,0.-10,0.-10,6.62,9.74,90871.44,909.41,0.0,0.0,0.0
435912,2,435912,46,0.52,10.4,0.20,0.5,0.-10,0.-9,6.62,9.73,90875.81,908.92,0.0,0.0,0.0
435961,2,435961,49,0.40,10.0,0.25,0.4,0.-9,0.-9,6.56,9.73,90879.4,909.21,0.0,0.0,0.0
436007,2,436007,46,0.48,10.1,0.22,0.4,0.-7,0.-9,6.56,9.75,90875.81,909.2,0.0,0.0,0.0
436053,2,436053,46,0.48,9.99,0.21,0.4,0.-9,0.-10,6.50,9.74,90874.67,908.52,0.0,0.0,0.0
436099,2,436099,46,0.44,9.99,0.19,0.5,0.-11,0.-10,6.56,9.74,90874.67,909.51,0.0,0.0,0.0
436145,2,436145,46,0.50,9.99,0.23,0.4,0.-9,0.-9,6.56,9.74,90872.50,909.42,0.0,0.0,0.0
436191,2,436191,46,0.53,10.4,0.26,0.4,0.-9,0.-9,6.56,9.74,90877.91,909.52,0.0,0.0,0.0
436240,2,436240,49,0.40,9.97,0.23,0.5,0.-7,0.-10,6.56,9.74,90864.89,909.21,0.0,0.0,0.0
436286,2,436286,46,0.56,10.0,0.18,0.4,0.-8,0.-9,6.56,9.74,90869.26,909.22,0.0,0.0,0.0
436333,2,436333,47,0.57,10.2,0.18,0.5,0.-9,0.-10,6.56,9.74,90869.18,909.22,0.0,0.0,0.0
436383,2,436383,50,0.36,9.99,0.24,0.4,0.-11,0.-10,6.56,9.74,90868.21,909.32,0.0,0.0,0.0
436429,2,436429,46,0.47,9.99,0.29,0.5,0.-8,0.-10,6.56,9.74,90871.44,908.93,0.0,0.0,0.0
436475,2,436475,46,0.54,9.99,0.23,0.4,0.-9,0.-9,6.56,9.74,90870.32,909.23,0.0,0.0,0.0
436518,2,436518,43,0.44,10.2,0.29,0.5,0.-9,0.-10,6.50,9.75,90873.47,909.53,0.0,0.0,0.0
436564,2,436564,46,0.51,10.3,0.20,0.5,0.-8,0.-10,6.56,9.74,90873.47,909.81,0.0,0.0,0.0
436610,2,436610,46,0.57,10.7,0.28,0.4,0.-11,0.-9,6.56,9.74,90872.42,908.84,0.0,0.0,0.0
436656,2,436656,46,0.54,9.98,0.20,0.4,0.-8,0.-9,6.56,9.75,90873.55,909.12,0.0,0.0,0.0
436702,2,436702,46,0.51,10.0,0.21,0.5,0.-10,0.-10,6.50,9.75,90874.60,909.3,0.0,0.0,0.0
436748,2,436748,46,0.57,10.0,0.16,0.4,0.-7,0.-10,6.56,9.74,90877.91,909.91,0.0,0.0,0.0
436791,2,436791,43,0.44,9.97,0.19,0.5,0.-11,0.-10,6.50,9.74,90872.50,908.4,0.0,0.0,0.0
436837,2,436837,46,0.49,9.96,0.27,0.5,0.-9,0.-10,6.62,9.74,90876.78,908.53,0.0,0.0,0.0
436888,2,436888,51,0.59,10.0,0.27,0.5,0.-10,0.-9,6.56,9.74,90872.50,909.2,0.0,0.0,0.0
436934,2,436934,46,0.47,10.0,0.22,0.4,0.-8,0.-9,6.56,9.74,90877.91,909.12,0.0,0.0,0.0
436980,2,436980,46,0.49,10.3,0.18,0.4,0.-8,0.-10,6.50,9.73,90873.55,909.52,0.0,0.0,0.0
437026,2,437026,46,0.54,9.99,0.17,0.4,0.-10,0.-10,6.50,9.74,90874.67,908.92,0.0,0.0,0.0
437069,2,437069,43,0.43,9.99,0.22,0.4,0.-9,0.-10,6.50,9.74,90874.67,909.62,0.0,0.0,0.0
437115,2,437115,46,0.50,10.0,0.22,0.4,0.-10,0.-10,6.56,9.74,90870.32,908.93,0.0,0.0,0.0
437161,2,437161,46,0.50,10.6,0.21,0.4,0.-9,0.-10,6.62,9.75,90864.82,909.32,0.0,0.0,0.0
437207,2,437207,46,0.44,10.2,0.22,0.4,0.-8,0.-10,6.56,9.75,90868.5,909.51,0.0,0.0,0.0
437253,2,437253,46,0.42,10.1,0.16,0.4,0.-9,0.-9,6.56,9.75,90872.42,909.12,0.0,0.0,0.0
437299,2,437299,46,0.47,10.8,0.25,0.5,0.-9,0.-10,6.56,9.74,90874.67,908.82,0.0,0.0,0.0
437344,2,437344,45,0.47,10.3,0.22,0.4,0.-9,0.-9,6.62,9.74,90870.32,908.72,0.0,0.0,0.0
437403,2,437403,59,0.46,10.3,0.21,0.4,0.-9,0.-9,6.56,9.73,90872.57,909.31,0.0,0.0,0.0
437449,2,437449,46,0.46,9.96,0.18,0.4,0.-10,0.-10,6.56,9.74,90872.50,909.21,0.0,0.0,0.0
437495,2,437495,46,0.53,9.99,0.23,0.4,0.-8,0.-9,6.50,9.75,90870.32,909.22,0.0,0.0,0.0
437541,2,437541,46,0.48,9.99,0.21,0.4,0.-8,0.-10,6.50,9.74,90874.67,909.12,0.0,0.0,0.0
437587,2,437587,46,0.47,10.0,0.30,0.5,0.-10,0.-10,6.56,9.73,90869.26,908.73,0.0,0.0,0.0
437629,2,437629,42,0.50,9.99,0.18,0.4,0.-8,0.-9,6.62,9.75,90869.26,909.12,0.0,0.0,0.0
437675,2,437675,46,0.44,9.98,0.21,0.4,0.-10,0.-9,6.50,9.74,90874.67,909.52,0.0,0.0,0.0
437721,2,437721,46,0.49,10.2,0.20,0.4,0.-7,0.-9,6.50,9.75,90870.24,908.63,0.0,0.0,0.0
437767,2,437767,46,0.52,10.3,0.21,0.5,0.-10,0.-10,6.56,9.75,90871.36,909.22,0.0,0.0,0.0
437813,2,437813,46,0.41,10.1,0.26,0.4,0.-9,0.-9,6.56,9.75,90876.78,908.63,0.0,0.0,0.0
437861,2,437861,48,0.49,10.1,0.22,0.4,0.-8,0.-9,6.56,9.75,90872.42,909.23,0.0,0.0,0.0
437912,2,437912,51,0.59,10.3,0.27,0.4,0.-10,0.-10,6.56,9.75,90872.57,909.52,0.0,0.0,0.0
437958,2,437958,46,0.48,10.4,0.22,0.5,0.-8,0.-10,6.50,9.74,90873.55,909.22,0.0,0.0,0.0
438004,2,438004,46,0.40,9.97,0.24,0.4,0.-10,0.-10,6.62,9.74,90871.36,908.53,0.0,0.0,0.0
438050,2,438050,46,0.51,10.2,0.22,0.4,0.-8,0.-9,6.56,9.75,90872.42,908.63,0.0,0.0,0.0
438096,2,438096,46,0.47,10.4,0.25,0.5,0.-10,0.-10,6.56,9.75,90872.34,909.23,0.0,0.0,0.0
438139,2,438139,43,0.44,10.1,0.21,0.5,0.-10,0.-10,6.50,9.76,90871.28,909.12,0.0,0.0,0.0
438185,2,438185,46,0.50,10.2,0.25,0.4,0.-10,0.-9,6.56,9.75,90872.42,909.72,0.0,0.0,0.0
438231,2,438231,46,0.55,9.99,0.23,0.5,0.-8,0.-10,6.62,9.75,90877.83,909.63,0.0,0.0,0.0
