millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
642253,4,58829,80,9.123,-2.713,-10.362,-29.333,-1.578,-9.690,0.22,0.18,0.19,-459.0,11.873,90620.867,931.630,-351792.500,0.1,1.898,642247.0,-10.348,642247.0,931.251,-1007.494,-6.729
642333,4,58909,80,9.159,-2.699,-10.348,-29.713,-2.16,-9.32,0.19,0.21,0.21,-459.0,11.868,90622.937,931.213,-352626.687,0.3,1.767,642327.0,-10.506,642327.0,931.554,-1010.32,-6.720
642419,4,58995,86,9.181,-2.720,-10.384,-29.275,-2.177,-9.675,0.22,0.25,0.19,-459.0,11.864,90620.648,931.307,-353526.218,0.5,2.772,642413.0,-10.412,642413.0,931.118,-990.92,-6.743
642499,4,59075,80,9.59,-2.584,-10.362,-29.523,-2.192,-9.485,0.20,0.24,0.21,-459.0,11.873,90620.648,931.515,-354356.687,0.2,2.232,642493.0,-10.348,642493.0,930.929,-1000.161,-6.729
642585,4,59161,86,9.152,-2.648,-10.377,-29.757,-2.104,-8.842,0.18,0.24,0.24,-459.0,11.868,90628.765,931.515,-355247.562,0.3,1.767,642579.0,-10.369,642579.0,931.232,-1009.590,-6.738
642694,4,59270,109,9.145,-2.656,-10.276,-29.99,-2.206,-9.120,0.24,0.23,0.23,-459.0,11.840,90621.289,931.591,-356368.687,0.1,2.262,642687.0,-10.391,642687.0,931.24,-999.489,-6.673
642773,4,59349,79,8.980,-2.677,-10.463,-29.318,-2.177,-9.295,0.21,0.25,0.24,-459.0,11.854,90625.648,931.799,-357195.406,0.12,1.494,642767.0,-10.276,642767.0,932.46,-1017.320,-6.794
642852,4,59428,79,9.123,-2.620,-10.298,-29.128,-2.426,-9.120,0.24,0.21,0.26,-459.0,11.859,90628.765,931.307,-358012.62,0.18,-1.273,642846.0,-10.398,642846.0,930.607,-1024.873,-6.687
642932,4,59508,80,9.109,-2.806,-10.448,-29.245,-2.148,-9.368,0.21,0.25,0.25,-459.0,11.873,90619.828,931.838,-358844.531,0.5,1.696,642926.0,-10.412,642926.0,931.42,-1011.311,-6.785
643012,4,59588,80,9.195,-2.656,-10.312,-28.880,-2.31,-9.280,0.22,0.22,0.17,-459.0,11.864,90627.515,931.724,-359673.843,0.6,1.661,643006.0,-10.319,643006.0,931.554,-1013.30,-6.696
643092,4,59668,80,9.44,-2.677,-10.470,-29.158,-2.46,-9.412,0.24,0.29,0.23,-459.0,11.868,90625.437,931.326,-360499.406,0.5,2.712,643086.0,-10.319,643086.0,931.138,-991.152,-6.799
643183,4,59759,91,9.209,-2.684,-10.477,-29.85,-2.2,-9.660,0.21,0.20,0.18,-459.0,11.859,90617.539,931.705,-361441.93,0.5,1.661,643177.0,-10.377,643177.0,931.649,-1013.164,-6.804
643263,4,59839,80,9.260,-2.835,-10.412,-29.581,-2.338,-9.967,0.23,0.24,0.26,-459.0,11.854,90632.85,931.4,-362269.531,0.8,4.569,643257.0,-10.334,643257.0,930.929,-968.616,-6.762
643342,4,59918,79,9.102,-2.684,-10.405,-29.947,-2.280,-9.412,0.23,0.27,0.25,-459.0,11.873,90621.898,931.118,-363089.31,0.1,1.913,643336.0,-10.412,643336.0,931.24,-1006.632,-6.757
643422,4,59998,80,9.30,-2.734,-10.341,-29.713,-2.221,-9.251,0.23,0.26,0.19,-459.0,11.868,90627.515,931.744,-363921.781,0.0,2.0,643416.0,-10.405,643416.0,931.24,-1004.691,-6.715
643502,4,60078,80,9.217,-2.684,-10.283,-29.406,-2.265,-10.55,0.24,0.20,0.26,-459.0,11.873,90621.898,931.515,-364755.406,0.4,2.660,643496.0,-10.434,643496.0,930.626,-992.411,-6.678
643588,4,60164,86,9.195,-2.663,-10.391,-29.158,-2.119,-9.704,0.20,0.26,0.23,-459.0,11.868,90627.726,931.610,-365647.843,0.4,1.715,643582.0,-10.319,643582.0,931.24,-1011.656,-6.748
643668,4,60244,80,9.87,-2.670,-10.305,-28.690,-2.689,-9.777,0.21,0.28,0.20,-459.0,11.864,90625.437,931.213,-366474.281,0.2,2.263,643662.0,-10.341,643662.0,930.815,-999.137,-6.692
643759,4,60335,91,9.195,-2.813,-10.334,-29.391,-2.353,-9.967,0.24,0.25,0.20,-459.0,11.859,90623.367,931.724,-367406.281,0.6,1.615,643752.0,-10.369,643752.0,931.440,-1014.14,-6.710
643843,4,60419,84,9.73,-2.605,-10.369,-29.918,-2.630,-9.660,0.20,0.25,0.23,-459.0,11.859,90621.898,931.610,-368288.31,0.4,1.715,643837.0,-10.377,643837.0,931.838,-1011.235,-6.734
643923,4,60499,80,9.37,-2.720,-10.420,-28.880,-2.250,-8.973,0.22,0.22,0.23,-459.0,11.864,90629.187,931.932,-369121.343,0.7,3.541,643917.0,-10.456,643917.0,931.232,-979.406,-6.766
644003,4,60579,80,9.202,-2.713,-10.441,-30.385,-2.616,-8.973,0.21,0.23,0.25,-459.0,11.868,90626.476,931.724,-369954.375,0.2,1.814,643997.0,-10.369,643997.0,931.459,-1009.398,-6.780
644089,4,60665,86,9.95,-2.684,-10.412,-29.845,-2.601,-9.324,0.23,0.24,0.22,-459.0,11.864,90624.187,931.4,-370845.875,0.0,1.929,644083.0,-10.362,644083.0,931.535,-1006.78,-6.762
644169,4,60745,80,9.131,-2.605,-10.341,-28.938,-2.382,-9.47,0.22,0.26,0.25,-459.0,11.864,90623.148,931.213,-371675.187,0.6,3.46,644163.0,-10.369,644163.0,931.24,-986.61,-6.715
644264,4,60840,95,9.102,-2.598,-10.412,-29.830,-2.309,-9.237,0.24,0.28,0.25,-459.0,11.859,90621.78,931.610,-372658.625,0.3,2.435,644258.0,-10.334,644258.0,930.721,-995.519,-6.762
644344,4,60920,80,9.123,-2.591,-10.319,-28.953,-2.177,-9.894,0.24,0.24,0.25,-459.0,11.854,90631.54,931.515,-373486.781,0.7,1.622,644338.0,-10.369,644338.0,931.326,-1013.584,-6.701
644424,4,61000,80,8.951,-2.605,-10.384,-29.362,-2.104,-9.543,0.25,0.28,0.19,-459.0,11.859,90621.78,931.402,-374317.812,0.5,2.714,644418.0,-10.405,644418.0,930.910,-991.445,-6.743
644510,4,61086,86,9.102,-2.699,-10.420,-29.684,-2.426,-9.587,0.25,0.25,0.26,-459.0,11.859,90628.976,931.515,-375212.718,0.3,1.756,644504.0,-10.405,644504.0,931.232,-1009.897,-6.766
644590,4,61166,80,9.102,-2.727,-10.434,-29.611,-3.69,-9.573,0.24,0.30,0.25,-459.0,11.864,90622.117,931.213,-376042.875,0.1,2.128,644584.0,-10.348,644584.0,931.118,-1001.745,-6.776
644670,4,61246,80,8.980,-2.734,-10.348,-29.260,-2.850,-8.930,0.20,0.25,0.22,-459.0,11.859,90629.804,931.421,-376871.593,0.1,1.897,644664.0,-10.369,644664.0,931.232,-1007.97,-6.720
644778,4,61354,108,9.95,-2.555,-10.298,-29.830,-2.513,-9.237,0.23,0.22,0.21,-459.0,11.845,90622.539,931.477,-377986.156,0.3,2.714,644771.0,-10.463,644771.0,930.815,-990.429,-6.687
644857,4,61433,79,9.174,-2.555,-10.276,-28.865,-2.630,-9.295,0.23,0.23,0.23,-459.0,11.859,90622.117,931.610,-378821.500,0.7,1.630,644851.0,-10.420,644851.0,931.402,-1014.116,-6.673
644937,4,61513,80,9.123,-2.684,-10.477,-29.85,-2.543,-9.353,0.21,0.25,0.23,-459.0,11.859,90632.304,931.610,-379653.406,0.3,2.358,644931.0,-10.377,644931.0,931.138,-997.131,-6.804
645016,4,61592,79,9.116,-2.663,-10.377,-29.362,-2.440,-9.573,0.22,0.18,0.25,-459.0,11.859,90627.937,931.307,-380473.468,0.1,2.128,645010.0,-10.384,645010.0,931.24,-1001.638,-6.738
645096,4,61672,80,9.145,-2.778,-10.420,-29.201,-2.660,-9.646,0.27,0.27,0.26,-459.0,11.864,90627.726,931.724,-381306.500,0.6,1.661,645090.0,-10.441,645090.0,931.535,-1013.153,-6.766
645176,4,61752,80,9.116,-2.691,-10.384,-29.567,-2.294,-9.266,0.20,0.25,0.24,-459.0,11.873,90624.398,931.610,-382141.250,0.8,4.570,645170.0,-10.427,645170.0,930.815,-968.97,-6.743
645273,4,61849,97,9.181,-2.813,-10.348,-29.260,-2.820,-9.617,0.24,0.20,0.19,-459.0,11.854,90626.898,931.497,-383151.656,0.4,1.715,645267.0,-10.405,645267.0,931.213,-1011.246,-6.720
645353,4,61929,80,9.188,-2.734,-10.377,-30.5,-2.353,-9.558,0.19,0.24,0.21,-459.0,11.864,90621.78,932.235,-383982.406,0.2,1.827,645347.0,-10.362,645347.0,931.421,-1008.679,-6.738
645433,4,62009,80,9.116,-2.684,-10.441,-30.254,-2.484,-9.47,0.24,0.24,0.23,-459.0,11.864,90624.398,931.610,-384812.875,0.4,1.756,645427.0,-10.398,645427.0,931.744,-1010.111,-6.780
645518,4,62094,85,9.102,-2.641,-10.319,-29.450,-2.572,-8.740,0.21,0.24,0.21,-459.0,11.864,90623.148,931.515,-385691.875,0.10,14.979,645512.0,-10.283,645512.0,930.815,-916.630,-6.701
645598,4,62174,80,9.80,-2.691,-10.326,-29.625,-2.382,-9.266,0.21,0.22,0.27,-459.0,11.864,90626.687,931.421,-386514.562,0.3,1.767,645592.0,-10.283,645592.0,931.118,-1009.516,-6.706
645678,4,62254,80,9.102,-2.699,-10.362,-30.225,-2.981,-9.339,0.22,0.28,0.23,-459.0,11.864,90620.39,931.497,-387339.0,0.1,2.103,645672.0,-10.326,645672.0,931.24,-1002.269,-6.729
645774,4,62350,96,9.23,-2.634,-10.377,-30.5,-2.46,-9.836,0.21,0.27,0.25,-459.0,11.859,90626.687,931.174,-388322.812,0.0,2.20,645768.0,-10.168,645768.0,931.4,-1003.749,-6.738
645855,4,62431,81,9.102,-2.706,-10.384,-30.78,-2.513,-9.412,0.22,0.26,0.26,-459.0,11.859,90623.367,931.724,-389144.656,0.2,1.827,645848.0,-10.377,645848.0,931.213,-1008.673,-6.743
645939,4,62515,84,9.109,-2.641,-10.305,-29.786,-1.914,-9.909,0.25,0.25,0.26,-459.0,11.864,90621.78,932.425,-390024.281,0.1,1.913,645933.0,-10.319,645933.0,931.307,-1006.133,-6.692
646019,4,62595,80,9.37,-2.634,-10.412,-30.93,-2.484,-9.617,0.20,0.25,0.24,-459.0,11.868,90627.726,931.724,-390851.0,0.6,3.45,646013.0,-10.348,646013.0,930.796,-986.59,-6.762
646099,4,62675,80,9.116,-2.677,-10.420,-30.108,-2.850,-9.295,0.22,0.24,0.22,-459.0,11.864,90624.398,931.515,-391681.750,0.5,1.696,646093.0,-10.420,646093.0,931.232,-1012.262,-6.766
646179,4,62755,80,9.23,-2.713,-10.384,-30.502,-2.323,-9.324,0.21,0.27,0.25,-459.0,11.864,90623.367,931.535,-392512.500,0.2,1.827,646173.0,-10.348,646173.0,931.440,-1009.173,-6.743
646269,4,62845,90,9.131,-2.648,-10.427,-29.801,-2.601,-9.222,0.24,0.21,0.24,-459.0,11.854,90624.617,931.307,-393445.781,0.4,2.660,646263.0,-10.391,646263.0,931.42,-992.336,-6.771
646349,4,62925,80,9.102,-2.670,-10.319,-30.166,-2.440,-9.280,0.23,0.25,0.20,-459.0,11.864,90628.976,931.326,-394273.656,0.3,2.327,646343.0,-10.305,646343.0,930.796,-997.918,-6.701
646429,4,63005,80,9.30,-2.598,-10.441,-30.312,-2.703,-8.915,0.19,0.28,0.20,-459.0,11.864,90628.976,931.307,-395099.218,0.6,1.653,646423.0,-10.334,646423.0,931.326,-1013.278,-6.780
646509,4,63085,80,9.23,-2.605,-10.456,-30.400,-2.660,-8.959,0.23,0.22,0.24,-459.0,11.864,90626.476,931.402,-395924.500,0.2,1.827,646503.0,-10.298,646503.0,931.535,-1008.53,-6.790
646589,4,63165,80,9.188,-2.641,-10.369,-29.435,-2.367,-9.32,0.22,0.28,0.23,-459.0,11.859,90626.476,931.610,-396751.500,0.2,2.263,646583.0,-10.377,646583.0,931.326,-999.252,-6.734
646669,4,63245,80,9.1,-2.648,-10.355,-29.421,-2.309,-9.500,0.21,0.25,0.24,-459.0,11.868,90621.898,931.630,-397580.218,0.3,1.767,646663.0,-10.341,646663.0,931.630,-1009.945,-6.724
646749,4,63325,80,9.8,-2.663,-10.405,-29.698,-2.674,-9.397,0.22,0.24,0.18,-459.0,11.864,90624.187,931.326,-398405.500,0.3,2.397,646743.0,-10.290,646743.0,931.345,-996.808,-6.757
646856,4,63432,107,9.138,-2.634,-10.384,-29.771,-3.54,-9.660,0.24,0.25,0.19,-459.0,11.850,90620.250,931.363,-399501.281,0.5,1.622,646849.0,-10.384,646849.0,931.952,-1014.45,-6.743
646941,4,63517,85,8.994,-2.663,-10.384,-30.78,-2.835,-9.120,0.19,0.21,0.23,-459.0,11.854,90621.78,931.402,-400397.406,0.3,2.519,646935.0,-10.456,646935.0,931.610,-994.954,-6.743
647021,4,63597,80,9.166,-2.699,-10.377,-30.268,-2.660,-9.660,0.20,0.25,0.27,-459.0,11.859,90628.976,931.705,-401230.718,0.0,2.81,647015.0,-10.377,647015.0,931.535,-1002.939,-6.738
647101,4,63677,80,9.131,-2.620,-10.391,-29.888,-2.353,-9.602,0.23,0.20,0.25,-459.0,11.859,90624.617,932.216,-402058.593,0.5,2.715,647095.0,-10.319,647095.0,931.118,-991.334,-6.748
647188,4,63764,87,9.52,-2.763,-10.283,-30.312,-2.236,-10.40,0.22,0.24,0.23,-459.0,11.864,90623.367,930.984,-402957.968,0.1,1.913,647182.0,-10.355,647182.0,931.213,-1006.438,-6.678
647268,4,63844,80,9.87,-2.699,-10.420,-30.502,-2.338,-9.427,0.22,0.30,0.21,-459.0,11.854,90625.648,932.558,-403790.156,0.0,1.981,647262.0,-10.448,647262.0,931.232,-1005.125,-6.766
647363,4,63939,95,9.131,-2.734,-10.355,-30.882,-2.221,-9.149,0.23,0.23,0.21,-459.0,11.859,90628.148,931.497,-404776.312,0.0,1.913,647357.0,-10.312,647357.0,931.326,-1006.868,-6.724
647449,4,64025,86,9.109,-2.634,-10.355,-30.780,-2.133,-9.222,0.20,0.24,0.24,-459.0,11.850,90632.515,932.27,-405663.812,0.0,2.19,647443.0,-10.326,647443.0,931.307,-1003.876,-6.724
647529,4,64105,80,8.951,-2.533,-10.298,-29.508,-2.294,-9.748,0.18,0.28,0.20,-459.0,11.859,90617.539,931.818,-406489.375,0.2,1.814,647523.0,-10.312,647523.0,931.535,-1009.408,-6.687
647608,4,64184,79,9.181,-2.562,-10.391,-29.874,-2.513,-9.368,0.21,0.21,0.22,-459.0,11.868,90623.148,931.705,-407305.187,0.4,1.756,647602.0,-10.341,647602.0,931.858,-1010.437,-6.748
647688,4,64264,80,9.66,-2.648,-10.355,-30.225,-2.616,-9.427,0.21,0.28,0.23,-459.0,11.854,90623.148,931.515,-408132.468,0.11,20.140,647682.0,-10.341,647682.0,930.910,-903.196,-6.724
647768,4,64344,80,9.59,-2.670,-10.441,-29.728,-2.75,-9.310,0.16,0.20,0.19,-459.0,11.864,90627.726,931.515,-408958.343,0.6,1.653,647762.0,-10.305,647762.0,931.440,-1013.596,-6.780
647860,4,64436,92,9.52,-2.799,-10.499,-30.502,-2.835,-9.90,0.22,0.27,0.30,-459.0,11.850,90622.328,931.193,-409897.750,0.0,2.19,647853.0,-10.341,647853.0,931.421,-1004.292,-6.818
647939,4,64515,79,9.52,-2.670,-10.412,-29.406,-2.294,-9.412,0.23,0.28,0.26,-459.0,11.845,90625.648,931.79,-410725.343,0.2,1.827,647933.0,-10.348,647933.0,931.630,-1008.556,-6.762
648019,4,64595,80,8.994,-2.620,-10.334,-29.538,-2.703,-9.529,0.20,0.28,0.24,-459.0,11.864,90625.437,931.913,-411553.218,0.2,2.233,648013.0,-10.348,648013.0,931.440,-999.929,-6.710
648098,4,64674,79,8.987,-2.612,-10.341,-30.93,-2.747,-9.310,0.20,0.21,0.24,-459.0,11.859,90624.398,931.99,-412372.718,0.2,2.263,648092.0,-10.398,648092.0,931.232,-999.976,-6.715
648178,4,64754,80,9.195,-2.648,-10.398,-30.78,-2.791,-9.573,0.20,0.26,0.20,-459.0,11.859,90622.117,931.630,-413202.31,0.0,2.0,648172.0,-10.334,648172.0,931.232,-1004.594,-6.752
648258,4,64834,80,9.123,-2.713,-10.334,-30.663,-2.557,-9.573,0.21,0.25,0.22,-459.0,11.864,90624.398,931.724,-414029.312,0.0,2.0,648252.0,-10.348,648252.0,931.232,-1004.801,-6.710
648343,4,64919,85,9.116,-2.605,-10.362,-30.444,-2.396,-9.207,0.23,0.23,0.21,-459.0,11.854,90625.648,931.610,-414908.937,0.4,1.705,648337.0,-10.348,648337.0,931.649,-1011.618,-6.729
648450,4,65026,107,9.116,-2.713,-10.348,-29.961,-2.601,-9.339,0.18,0.29,0.21,-459.0,11.836,90622.539,931.780,-416021.218,0.0,1.913,648444.0,-10.441,648444.0,931.744,-1006.171,-6.720
648530,4,65106,80,9.52,-2.734,-10.355,-29.815,-2.206,-9.514,0.21,0.25,0.25,-459.0,11.850,90617.960,931.383,-416853.687,0.2,1.855,648524.0,-10.369,648524.0,931.913,-1007.617,-6.724
648616,4,65192,86,9.159,-2.634,-10.341,-29.728,-2.367,-9.149,0.25,0.18,0.26,-459.0,11.859,90626.687,931.799,-417745.812,0.3,2.434,648610.0,-10.377,648610.0,931.610,-995.954,-6.715
648696,4,65272,80,9.102,-2.627,-10.427,-29.976,-2.353,-9.412,0.23,0.24,0.28,-459.0,11.854,90616.500,931.610,-418572.812,0.2,2.263,648690.0,-10.298,648690.0,931.402,-998.526,-6.771
648776,4,65352,80,9.95,-2.591,-10.448,-29.640,-2.367,-9.266,0.22,0.27,0.25,-459.0,11.864,90628.976,930.984,-419397.812,0.4,2.607,648770.0,-10.326,648770.0,931.24,-992.597,-6.785
648862,4,65438,86,9.109,-2.684,-10.319,-29.991,-2.513,-9.383,0.21,0.21,0.24,-459.0,11.850,90630.226,931.610,-420278.343,0.12,1.494,648855.0,-10.391,648855.0,932.46,-1017.238,-6.701
648952,4,65528,90,9.138,-2.612,-10.305,-29.976,-2.280,-9.514,0.23,0.25,0.24,-459.0,11.850,90624.617,931.818,-421225.937,0.6,3.537,648946.0,-10.434,648946.0,931.440,-979.393,-6.692
649038,4,65614,86,9.123,-2.691,-10.355,-29.771,-2.660,-9.660,0.22,0.27,0.24,-459.0,11.845,90622.328,931.591,-422121.750,0.0,1.930,649032.0,-10.398,649032.0,931.515,-1006.186,-6.724
649118,4,65694,80,9.37,-2.742,-10.398,-29.581,-2.820,-9.412,0.21,0.26,0.21,-459.0,11.850,90628.976,931.497,-422951.625,0.5,2.714,649112.0,-10.348,649112.0,931.99,-991.162,-6.752
649198,4,65774,80,9.166,-2.821,-10.456,-30.268,-2.850,-8.900,0.21,0.21,0.25,-459.0,11.859,90622.328,931.402,-423782.375,0.0,1.981,649192.0,-10.420,649192.0,931.118,-1005.744,-6.790
649277,4,65853,79,9.80,-2.620,-10.420,-30.5,-3.186,-9.719,0.19,0.27,0.24,-459.0,11.864,90624.398,931.307,-424602.156,0.6,1.661,649271.0,-10.334,649271.0,931.630,-1012.127,-6.766
649357,4,65933,80,9.238,-2.749,-10.334,-31.145,-2.616,-9.675,0.23,0.22,0.21,-459.0,11.864,90628.765,932.27,-425433.750,0.3,2.435,649351.0,-10.456,649351.0,931.326,-995.405,-6.710
649437,4,66013,80,9.159,-2.684,-10.262,-30.166,-2.46,-9.383,0.20,0.21,0.20,-459.0,11.864,90622.328,931.724,-426265.62,0.5,2.714,649431.0,-10.326,649431.0,930.910,-991.556,-6.664
649528,4,66104,91,9.95,-2.756,-10.463,-29.903,-2.309,-9.660,0.21,0.25,0.24,-459.0,11.854,90626.898,931.705,-427206.125,0.6,1.615,649522.0,-10.355,649522.0,931.535,-1014.638,-6.794
649608,4,66184,80,9.44,-2.684,-10.348,-29.757,-2.221,-8.783,0.24,0.28,0.25,-459.0,11.850,90628.976,932.235,-428033.125,0.1,2.128,649602.0,-10.319,649602.0,931.421,-1001.544,-6.720
649688,4,66264,80,9.224,-2.749,-10.391,-30.254,-2.806,-9.207,0.23,0.26,0.25,-459.0,11.854,90624.617,931.213,-428859.281,0.4,2.476,649682.0,-10.334,649682.0,931.99,-994.791,-6.748
649767,4,66343,79,9.131,-2.591,-10.405,-30.64,-2.572,-9.690,0.24,0.26,0.25,-459.0,11.859,90618.789,931.402,-429676.250,0.5,1.696,649761.0,-10.348,649761.0,931.535,-1011.963,-6.757
649847,4,66423,80,9.52,-2.720,-10.355,-29.976,-2.981,-9.207,0.21,0.24,0.24,-459.0,11.854,90630.226,931.913,-430505.562,0.5,2.774,649841.0,-10.384,649841.0,931.99,-989.961,-6.724
649928,4,66504,81,9.87,-2.699,-10.384,-30.210,-2.133,-10.40,0.24,0.25,0.27,-459.0,11.854,90623.367,931.307,-431333.437,0.2,1.814,649921.0,-10.312,649921.0,931.326,-1009.630,-6.743
650013,4,66589,85,9.109,-2.577,-10.427,-30.225,-2.221,-9.339,0.21,0.26,0.26,-459.0,11.864,90623.367,931.288,-432223.718,0.5,1.670,650007.0,-10.391,650007.0,931.818,-1012.324,-6.771
650103,4,66679,90,8.937,-3.208,-27.497,-29.421,-2.470,-8.754,0.22,0.25,0.28,-459.0,11.850,90623.578,931.913,-432236.375,0.4,2.657,650097.0,10.110,650097.0,931.421,-992.688,-17.857
650183,4,66759,80,7.379,0.911,-24.274,-29.932,-2.382,-9.105,0.25,0.22,0.13,-459.0,11.854,90625.648,932.122,-432774.250,0.4,2.476,650177.0,-23.556,650177.0,931.99,-994.805,-15.763
650269,4,66845,86,11.909,-1.349,-4.684,-29.450,-2.338,-9.412,0.21,0.32,0.24,-459.0,11.868,90628.976,931.610,-434363.62,0.5,1.661,650263.0,-13.392,650263.0,931.610,-1012.463,-3.42
650349,4,66925,80,9.145,-1.665,-8.266,-29.961,-2.835,-9.237,0.22,0.36,0.29,-459.0,11.854,90622.117,931.705,-435382.468,0.8,4.340,650343.0,-12.92,650343.0,930.910,-970.485,-5.368
650429,4,67005,80,11.700,0.330,-16.213,-30.327,-2.937,-9.339,0.22,0.26,0.23,-459.0,11.868,90624.617,931.193,-436247.968,0.11,1.518,650423.0,-9.544,650423.0,931.838,-1017.151,-10.528
650515,4,67091,86,9.475,-1.198,-7.276,-30.488,-2.937,-8.564,0.23,0.14,0.22,-459.0,11.850,90626.898,931.288,-437019.406,0.5,3.48,650509.0,-8.395,650509.0,931.326,-985.418,-4.725
650622,4,67198,107,8.894,2.440,-7.362,-30.415,-2.835,-9.237,0.20,0.27,0.10,-459.0,11.836,90620.460,931.269,-438978.875,0.2,1.767,650616.0,-28.229,650616.0,931.630,-1009.870,-4.780
650708,4,67284,86,12.138,-3.187,-8.532,-30.195,-2.703,-8.652,0.20,0.24,0.26,-459.0,11.840,90623.789,931.571,-440814.0,0.0,2.40,650702.0,-14.447,650702.0,931.591,-1003.543,-5.540
650788,4,67364,80,7.881,0.961,-22.322,-30.108,-2.499,-9.134,0.22,0.25,0.22,-459.0,11.850,90627.937,931.383,-441772.218,0.0,1.980,650782.0,-9.508,650782.0,931.610,-1004.859,-14.495
650868,4,67444,80,12.74,0.272,-20.24,-30.5,-2.572,-9.456,0.25,0.20,0.23,-459.0,11.859,90624.617,931.894,-442995.781,0.3,2.435,650862.0,-21.80,650862.0,931.307,-996.144,-13.4
650948,4,67524,80,12.296,-1.119,-8.280,-29.450,-2.294,-9.441,0.22,0.29,0.23,-459.0,11.854,90626.687,931.705,-443862.343,0.2,1.827,650941.0,0.858,650941.0,931.515,-1008.876,-5.377
651027,4,67603,79,4.500,-4.500,-15.373,-29.698,-2.396,-9.310,0.24,0.20,0.20,-459.0,11.859,90620.39,932.140,-444679.875,0.2,2.262,651021.0,-19.579,651021.0,931.307,-999.587,-9.983
651118,4,67694,91,8.355,-8.578,-3.141,-30.20,-3.54,-8.67,0.20,0.14,0.23,-459.0,11.845,90620.250,931.799,-445484.718,0.3,2.435,651112.0,1.890,651112.0,931.4,-996.163,-2.39
651198,4,67774,80,8.578,7.544,-57.381,-30.20,-2.616,-8.798,0.18,0.41,0.37,-459.0,11.854,90622.539,931.685,-446885.437,0.4,1.715,651192.0,-36.908,651192.0,931.402,-1011.55,-37.263
651278,4,67854,80,9.332,-1.593,-15.330,-29.713,-2.747,-8.769,0.21,0.16,0.19,-459.0,11.854,90626.898,931.591,-448450.406,0.5,2.717,651272.0,-2.215,651272.0,930.984,-991.818,-9.955
651358,4,67934,80,10.336,-3.991,-10.211,-29.596,-2.981,-9.222,0.23,0.24,0.20,-459.0,11.854,90622.328,932.216,-449214.812,0.1,1.913,651352.0,-16.895,651352.0,931.79,-1006.661,-6.631
651437,4,68013,79,10.408,-3.905,-8.15,-29.947,-2.192,-9.163,0.17,0.21,0.17,-459.0,11.850,90624.617,932.8,-450435.812,0.6,1.653,651431.0,-14.16,651431.0,931.610,-1012.491,-5.205
651517,4,68093,80,9.267,-2.2,-21.489,-29.245,-2.557,-8.374,0.22,0.23,0.23,-459.0,11.840,90622.328,931.591,-451388.0,0.7,3.541,651511.0,-9.788,651511.0,931.4,-979.554,-13.955
651597,4,68173,80,8.772,0.337,-4.971,-30.195,-2.718,-8.740,0.20,0.31,0.27,-459.0,11.845,90616.710,931.497,-452609.812,0.3,1.767,651591.0,-20.757,651591.0,931.307,-1009.750,-3.228
651688,4,68264,91,8.240,-5.972,-14.935,-29.845,-2.484,-8.126,0.22,0.27,0.25,-459.0,11.845,90622.328,931.477,-453738.31,0.4,1.705,651682.0,-4.38,651682.0,931.724,-1011.632,-9.699
651768,4,68344,80,10.164,-4.400,-8.812,-29.289,-3.54,-8.667,0.18,0.21,0.24,-459.0,11.836,90625.867,931.591,-455544.187,0.5,2.772,651762.0,-41.115,651762.0,931.288,-990.234,-5.722
651848,4,68424,80,14.177,-2.397,-24.884,-29.786,-3.142,-8.813,0.22,0.25,0.31,-459.0,11.850,90624.617,931.288,-457536.125,0.2,2.263,651842.0,-8.682,651842.0,931.79,-999.52,-16.160
651933,4,68509,85,8.571,-4.644,-15.581,-29.596,-2.776,-9.631,0.21,0.22,0.30,-459.0,11.850,90622.328,931.780,-458483.468,0.2,1.827,651927.0,-13.607,651927.0,931.288,-1008.578,-10.118
652014,4,68590,81,10.573,-2.483,-5.904,-29.815,-2.776,-9.719,0.26,0.24,0.21,-459.0,11.854,90622.539,931.269,-459548.531,0.6,1.653,652007.0,-13.18,652007.0,931.818,-1012.681,-3.834
652093,4,68669,79,8.513,0.488,-16.679,-30.605,-2.996,-9.441,0.19,0.27,0.21,-459.0,11.845,90624.828,931.780,-460236.843,0.3,2.434,652087.0,-4.189,652087.0,931.515,-995.587,-10.831
652184,4,68760,91,8.994,-2.318,-9.831,-29.947,-2.601,-8.725,0.24,0.23,0.23,-459.0,11.850,90625.867,931.477,-460957.750,0.4,2.772,652178.0,-11.654,652178.0,931.79,-990.45,-6.384
652291,4,68867,107,9.734,7.106,-24.762,-29.845,-2.776,-9.763,0.21,0.36,0.28,-459.0,11.831,90625.250,931.647,-461505.843,0.3,1.756,652285.0,1.409,652285.0,931.402,-1010.798,-16.80
652371,4,68947,80,10.265,-2.533,-11.281,-30.49,-2.426,-9.719,0.19,0.25,0.15,-459.0,11.836,90625.39,931.761,-462001.781,0.3,1.791,652365.0,-13.808,652365.0,931.666,-1009.816,-7.326
