millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Orientation_roll,Orientation_pitch,Orientation_yaw
10519,2,10519,46,10.55,0.60,2.12,0.5,-0.12,-0.14,5.56,9.84,92888.14,727.46,0.0,0.0,0.0
10565,2,10565,46,8.97,0.46,3.6,0.4,-0.8,-0.9,5.56,9.84,92891.40,726.68,0.0,0.0,0.0
10611,2,10611,46,9.10,0.25,3.22,0.4,-0.8,-0.8,5.56,9.84,92899.3,726.78,0.0,0.0,0.0
10657,2,10657,46,9.90,1.1,3.31,0.2,-0.6,-0.10,5.56,9.85,92889.22,726.68,0.0,0.0,0.0
10700,2,10700,43,9.45,0.61,2.68,0.1,-0.12,-0.10,5.56,9.85,92892.48,726.59,0.0,0.0,0.0
10746,2,10746,46,8.98,0.88,3.21,0.5,-0.9,-0.7,5.56,9.85,92894.66,726.88,0.0,0.0,0.0
10792,2,10792,46,9.69,0.37,2.92,0.3,-0.8,-0.5,5.56,9.84,92895.77,727.7,0.0,0.0,0.0
10838,2,10838,46,9.24,0.48,3.45,0.5,-0.9,-0.10,5.56,9.85,92890.29,726.59,0.0,0.0,0.0
10884,2,10884,46,8.61,0.67,2.58,0.8,-0.9,-0.10,5.56,9.85,92896.85,727.17,0.0,0.0,0.0
10930,2,10930,46,9.28,0.28,2.74,0.7,-0.10,-0.6,5.50,9.85,92885.92,726.30,0.0,0.0,0.0
10978,2,10978,48,9.6,0.68,2.64,0.2,-0.9,-0.2,5.56,9.85,92887.0,726.88,0.0,0.0,0.0
11024,2,11024,46,10.6,0.47,3.43,0.0,-0.9,-0.1,5.50,9.85,92888.11,727.8,0.0,0.0,0.0
11070,2,11070,46,10.14,0.83,2.82,0.3,-0.10,-0.9,5.62,9.85,92889.22,727.27,0.0,0.0,0.0
11116,2,11116,46,9.38,0.53,3.47,0.5,-0.9,-0.10,5.56,9.85,92890.29,727.37,0.0,0.0,0.0
11162,2,11162,46,8.80,0.36,3.50,0.6,-0.7,-0.8,5.62,9.85,92890.29,727.27,0.0,0.0,0.0
11209,2,11209,47,9.72,0.37,2.53,0.5,-0.10,-0.7,5.56,9.85,92888.11,726.59,0.0,0.0,0.0
11252,2,11252,43,9.63,0.31,2.58,0.2,-0.9,-0.6,5.56,9.85,92888.11,726.68,0.0,0.0,0.0
11298,2,11298,46,9.46,0.49,3.78,0.7,-0.9,-0.6,5.62,9.85,92895.74,727.8,0.0,0.0,0.0
11344,2,11344,46,9.58,0.24,3.30,0.7,-0.8,-0.7,5.68,9.85,92893.55,726.39,0.0,0.0,0.0
11390,2,11390,46,9.69,0.41,2.92,0.7,-0.9,-0.8,5.62,9.85,92889.18,727.8,0.0,0.0,0.0
11436,2,11436,46,7.83,0.44,2.63,0.4,-0.10,-0.14,5.56,9.85,92892.48,727.8,0.0,0.0,0.0
11487,2,11487,51,9.68,0.60,2.65,0.1,-0.9,-0.16,5.62,9.84,92891.40,726.49,0.0,0.0,0.0
11530,2,11530,43,9.9,0.45,3.51,0.2,-0.7,-0.16,5.56,9.85,92891.40,726.88,0.0,0.0,0.0
11576,2,11576,46,8.93,0.55,2.90,0.1,-0.10,-0.14,5.56,9.85,92892.48,727.17,0.0,0.0,0.0
11622,2,11622,46,9.2,0.43,2.96,-0.1,-0.9,-0.9,5.62,9.85,92892.48,726.78,0.0,0.0,0.0
11668,2,11668,46,9.59,0.54,3.63,-0.1,-0.11,-0.8,5.62,9.85,92888.11,727.8,0.0,0.0,0.0
11714,2,11714,46,9.48,0.39,3.42,0.3,-0.9,-0.7,5.62,9.85,92893.55,727.17,0.0,0.0,0.0
11760,2,11760,46,9.37,0.32,3.4,0.3,-0.9,-0.7,5.62,9.85,92892.48,727.8,0.0,0.0,0.0
11804,2,11804,44,9.68,0.50,2.81,0.3,-0.8,-0.9,5.56,9.85,92890.29,727.8,0.0,0.0,0.0
11850,2,11850,46,8.99,0.50,2.94,0.1,-0.8,-0.8,5.62,9.85,92885.92,727.76,0.0,0.0,0.0
11896,2,11896,46,9.22,0.36,3.17,0.0,-0.7,-0.6,5.68,9.85,92892.44,727.27,0.0,0.0,0.0
11942,2,11942,46,9.63,0.44,3.70,0.3,-0.7,-0.9,5.56,9.85,92889.18,727.17,0.0,0.0,0.0
12004,2,12004,62,8.51,0.39,3.46,0.4,-0.7,-0.8,5.62,9.84,92890.33,726.87,0.0,0.0,0.0
12050,2,12050,46,9.49,0.26,3.72,0.4,-0.8,-0.4,5.56,9.84,92884.89,727.17,0.0,0.0,0.0
12092,2,12092,42,9.72,0.33,2.97,0.5,-0.9,-0.3,5.62,9.85,92887.3,726.78,0.0,0.0,0.0
12138,2,12138,46,9.40,0.25,3.41,0.3,-0.9,-0.7,5.56,9.85,92889.22,726.98,0.0,0.0,0.0
12184,2,12184,46,8.94,0.24,3.0,0.4,-0.9,-0.5,5.68,9.85,92890.29,726.98,0.0,0.0,0.0
12231,2,12231,47,9.50,0.15,3.30,0.3,-0.8,-0.3,5.62,9.85,92893.59,727.26,0.0,0.0,0.0
12277,2,12277,46,9.32,0.46,3.7,0.2,-0.7,-0.4,5.62,9.85,92892.48,726.78,0.0,0.0,0.0
12323,2,12323,46,9.17,0.45,2.99,0.4,-0.8,-0.3,5.62,9.84,92894.70,727.8,0.0,0.0,0.0
12372,2,12372,49,8.59,0.53,3.38,0.3,-0.6,0.1,5.62,9.84,92891.40,726.88,0.0,0.0,0.0
12418,2,12418,46,14.83,-1.60,2.44,0.0,-0.8,-0.1,5.68,9.85,92888.11,726.59,0.0,0.0,0.0
12464,2,12464,46,9.77,-0.35,4.22,-0.2,-0.10,0.0,5.62,9.85,92888.11,726.78,0.0,0.0,0.0
12516,2,12516,52,9.75,0.66,3.42,0.1,-0.10,0.0,5.62,9.85,92889.22,726.68,0.0,0.0,0.0
12562,2,12562,46,9.26,0.5,3.51,0.3,-0.9,-0.2,5.62,9.84,92896.85,727.17,0.0,0.0,0.0
12608,2,12608,46,9.12,0.3,3.1,0.4,-0.8,0.0,5.62,9.85,92888.11,727.27,0.0,0.0,0.0
12657,2,12657,49,9.43,-0.9,3.21,0.3,-0.7,0.2,5.50,9.85,92881.56,726.98,0.0,0.0,0.0
12703,2,12703,46,10.37,-0.41,3.7,0.5,-0.13,-0.6,5.56,9.85,92890.29,727.17,0.0,0.0,0.0
12749,2,12749,46,9.73,0.8,2.89,0.4,-0.9,-0.9,5.62,9.85,92889.18,727.27,0.0,0.0,0.0
12795,2,12795,46,9.12,-0.38,2.61,0.3,-0.9,-0.11,5.62,9.85,92894.62,726.78,0.0,0.0,0.0
12841,2,12841,46,9.34,-0.11,3.51,0.3,-0.9,-0.9,5.68,9.85,92891.36,726.79,0.0,0.0,0.0
12887,2,12887,46,9.26,0.5,2.41,0.0,-0.11,-0.8,5.62,9.86,92892.44,726.98,0.0,0.0,0.0
12935,2,12935,48,8.59,-0.16,3.7,0.0,-0.8,-0.10,5.68,9.86,92891.36,727.47,0.0,0.0,0.0
12981,2,12981,46,9.19,-0.2,3.36,0.0,-0.7,-0.4,5.62,9.86,92889.14,726.78,0.0,0.0,0.0
13032,2,13032,51,9.56,-0.19,3.37,0.4,-0.8,-0.6,5.62,9.86,92889.18,726.69,0.0,0.0,0.0
13078,2,13078,46,9.99,-0.46,3.75,0.4,-0.7,-0.4,5.62,9.85,92895.70,727.17,0.0,0.0,0.0
13124,2,13124,46,9.43,-0.32,3.13,0.0,-0.5,-0.1,5.62,9.87,92888.7,727.17,0.0,0.0,0.0
13170,2,13170,46,9.37,-0.33,3.74,0.3,-0.9,0.0,5.62,9.86,92888.7,726.88,0.0,0.0,0.0
13219,2,13219,49,12.19,-0.53,2.77,0.4,-0.9,-0.4,5.68,9.86,92897.88,727.8,0.0,0.0,0.0
13266,2,13266,47,9.65,-0.36,2.11,-0.2,-0.7,-0.8,5.62,9.85,92893.51,726.79,0.0,0.0,0.0
13312,2,13312,46,8.77,-0.34,3.37,-0.2,-0.8,-0.10,5.62,9.85,92894.62,726.88,0.0,0.0,0.0
13358,2,13358,46,9.31,-0.71,4.65,0.0,-0.8,-0.10,5.56,9.86,92890.25,726.98,0.0,0.0,0.0
13404,2,13404,46,9.64,-0.35,3.20,0.4,-0.7,-0.8,5.56,9.86,92892.44,727.17,0.0,0.0,0.0
13450,2,13450,46,9.24,-0.38,3.17,0.4,-0.9,-0.9,5.62,9.86,92888.7,726.30,0.0,0.0,0.0
13493,2,13493,43,9.43,-0.32,3.5,0.5,-0.9,-0.9,5.68,9.87,92893.47,726.98,0.0,0.0,0.0
13544,2,13544,51,9.33,-0.30,3.25,0.4,-0.8,-0.9,5.68,9.87,92896.77,727.37,0.0,0.0,0.0
13590,2,13590,46,9.35,-0.36,3.18,0.4,-0.9,-0.9,5.68,9.86,92900.3,727.67,0.0,0.0,0.0
13636,2,13636,46,9.37,-0.31,3.11,0.4,-0.9,-0.9,5.68,9.87,92892.40,726.89,0.0,0.0,0.0
13682,2,13682,46,9.35,-0.31,3.17,0.4,-0.9,-0.9,5.75,9.88,92894.55,726.30,0.0,0.0,0.0
13728,2,13728,46,9.68,-0.35,3.32,0.4,-0.8,-0.9,5.75,9.88,92893.43,726.79,0.0,0.0,0.0
13771,2,13771,43,9.63,-0.36,3.23,0.4,-0.9,-0.9,5.81,9.88,92886.89,726.79,0.0,0.0,0.0
13817,2,13817,46,9.97,-0.26,2.13,0.4,-0.11,-0.9,5.68,9.89,92893.43,726.40,0.0,0.0,0.0
13863,2,13863,46,9.38,-0.33,3.9,0.4,-0.10,-0.9,5.75,9.88,92893.43,727.9,0.0,0.0,0.0
13909,2,13909,46,9.18,-0.30,3.7,0.4,-0.9,-0.9,5.68,9.88,92892.32,727.9,0.0,0.0,0.0
13955,2,13955,46,9.22,-0.33,3.9,0.4,-0.9,-0.9,5.68,9.88,92885.78,726.79,0.0,0.0,0.0
14001,2,14001,46,9.46,-0.31,3.18,0.4,-0.9,-0.9,5.68,9.89,92888.0,726.60,0.0,0.0,0.0
14061,2,14061,60,9.38,-0.33,3.18,0.4,-0.9,-0.9,5.68,9.87,92895.66,727.38,0.0,0.0,0.0
14107,2,14107,46,9.36,-0.30,3.15,0.4,-0.9,-0.9,5.68,9.88,92889.10,727.67,0.0,0.0,0.0
14153,2,14153,46,9.33,-0.30,3.20,0.4,-0.9,-0.9,5.75,9.86,92893.43,726.60,0.0,0.0,0.0
14199,2,14199,46,9.34,-0.34,3.7,0.4,-0.9,-0.9,5.68,9.88,92897.81,726.89,0.0,0.0,0.0
14245,2,14245,46,9.43,-0.37,3.14,0.4,-0.8,-0.9,5.68,9.88,92894.51,727.9,0.0,0.0,0.0
14292,2,14292,47,9.42,-0.35,3.16,0.4,-0.9,-0.9,5.75,9.88,92895.62,726.89,0.0,0.0,0.0
14335,2,14335,43,9.42,-0.33,3.17,0.4,-0.9,-0.9,5.68,9.88,92893.43,727.18,0.0,0.0,0.0
14381,2,14381,46,9.39,-0.34,3.14,0.4,-0.9,-0.9,5.68,9.88,92896.73,726.79,0.0,0.0,0.0
14427,2,14427,46,9.38,-0.26,3.22,0.4,-0.9,-0.9,5.68,9.87,92890.18,727.9,0.0,0.0,0.0
14473,2,14473,46,9.36,-0.30,3.21,0.4,-0.9,-0.9,5.62,9.87,92892.36,726.69,0.0,0.0,0.0
14519,2,14519,46,9.41,-0.32,3.12,0.4,-0.9,-0.9,5.62,9.87,92884.74,727.37,0.0,0.0,0.0
14583,2,14583,64,9.39,-0.31,3.11,0.4,-0.9,-0.9,5.62,9.85,92892.44,726.49,0.0,0.0,0.0
14627,2,14627,44,9.40,-0.33,3.12,0.4,-0.9,-0.9,5.62,9.87,92893.51,726.98,0.0,0.0,0.0
14673,2,14673,46,9.37,-0.32,3.16,0.4,-0.8,-0.9,5.62,9.86,92897.88,726.50,0.0,0.0,0.0
14719,2,14719,46,9.47,-0.37,2.88,0.4,-0.10,-0.10,5.68,9.87,92890.21,727.8,0.0,0.0,0.0
14765,2,14765,46,9.64,-0.36,3.67,0.4,-0.7,-0.9,5.68,9.87,92884.78,727.47,0.0,0.0,0.0
14811,2,14811,46,9.67,-0.34,3.29,0.4,-0.9,-0.9,5.68,9.87,92885.85,726.69,0.0,0.0,0.0
14857,2,14857,46,9.62,-0.34,3.32,0.4,-0.9,-0.9,5.62,9.87,92896.73,727.28,0.0,0.0,0.0
14900,2,14900,43,9.53,-0.39,3.20,0.4,-0.9,-0.9,5.62,9.88,92885.81,727.57,0.0,0.0,0.0
14946,2,14946,46,9.56,-0.33,3.24,0.4,-0.9,-0.9,5.62,9.88,92892.36,726.79,0.0,0.0,0.0
14992,2,14992,46,9.47,-0.32,3.26,0.4,-0.9,-0.9,5.68,9.88,92888.0,726.69,0.0,0.0,0.0
15038,2,15038,46,9.30,-0.29,3.28,0.4,-0.10,-0.9,5.62,9.88,92884.74,727.37,0.0,0.0,0.0
15089,2,15089,51,9.16,-1.11,3.31,0.6,-0.14,-0.9,5.62,9.87,92890.21,726.50,0.0,0.0,0.0
15135,2,15135,46,8.96,-1.86,4.70,0.7,-0.34,-0.4,5.62,9.86,92885.85,727.8,0.0,0.0,0.0
15178,2,15178,43,9.6,-1.27,3.41,0.7,-0.60,0.1,5.62,9.86,92889.14,726.79,0.0,0.0,0.0
15224,2,15224,46,8.76,-0.79,4.5,0.12,-0.20,0.3,5.62,9.88,92891.33,726.88,0.0,0.0,0.0
15270,2,15270,46,10.43,0.2,2.17,0.24,-0.16,-0.1,5.68,9.87,92893.47,727.37,0.0,0.0,0.0
15317,2,15317,47,8.58,0.0,2.73,0.28,-0.3,0.0,5.62,9.87,92891.25,726.70,0.0,0.0,0.0
15363,2,15363,46,8.55,-0.32,1.33,0.38,0.1,0.6,5.68,9.88,92893.47,727.28,0.0,0.0,0.0
15409,2,15409,46,9.58,0.9,1.88,0.38,0.0,0.0,5.68,9.87,92896.73,726.89,0.0,0.0,0.0
15452,2,15452,43,9.63,1.3,2.2,0.35,-0.22,-0.8,5.68,9.87,92898.92,727.37,0.0,0.0,0.0
15498,2,15498,46,9.23,-0.23,2.41,0.29,-0.21,-0.18,5.68,9.88,92890.21,726.99,0.0,0.0,0.0
15544,2,15544,46,9.51,-1.23,3.6,0.21,1.8,-0.22,5.68,9.87,92894.55,726.69,0.0,0.0,0.0
15595,2,15595,51,7.49,-0.10,2.82,0.6,-0.8,-0.9,5.68,9.87,92893.51,726.99,0.0,0.0,0.0
15641,2,15641,46,7.88,-0.36,2.42,0.4,-0.16,-0.10,5.68,9.88,92889.10,727.37,0.0,0.0,0.0
15687,2,15687,46,8.92,-0.34,2.84,0.4,-0.7,-0.9,5.68,9.87,92890.21,726.99,0.0,0.0,0.0
15730,2,15730,43,8.75,-0.32,3.27,0.4,-0.6,-0.10,5.68,9.86,92894.55,726.70,0.0,0.0,0.0
15776,2,15776,46,9.12,-0.34,2.65,0.4,-0.11,-0.10,5.68,9.87,92892.36,726.99,0.0,0.0,0.0
15822,2,15822,46,9.9,-0.30,3.17,0.4,-0.8,-0.9,5.68,9.88,92890.18,727.18,0.0,0.0,0.0
15868,2,15868,46,9.39,-0.27,3.4,0.4,-0.9,-0.9,5.62,9.87,92891.29,727.38,0.0,0.0,0.0
15914,2,15914,46,9.30,-0.38,3.6,0.4,-0.10,-0.9,5.68,9.88,92893.43,726.99,0.0,0.0,0.0
15960,2,15960,46,9.45,-0.29,3.20,0.4,-0.8,-0.9,5.62,9.89,92893.47,726.98,0.0,0.0,0.0
16003,2,16003,43,9.33,-0.36,3.15,0.4,-0.9,-0.9,5.68,9.87,92888.3,727.18,0.0,0.0,0.0
16049,2,16049,46,9.45,-0.35,3.15,0.4,-0.9,-0.9,5.68,9.87,92901.7,727.66,0.0,0.0,0.0
16100,2,16100,51,9.41,-0.41,3.10,0.4,-0.10,-0.9,5.68,9.87,92891.29,726.89,0.0,0.0,0.0
16146,2,16146,46,9.51,-0.38,3.16,0.4,-0.9,-0.9,5.68,9.87,92885.81,726.89,0.0,0.0,0.0
16192,2,16192,46,9.53,-0.38,3.17,0.4,-0.9,-0.9,5.68,9.88,92889.10,727.9,0.0,0.0,0.0
16238,2,16238,46,9.50,-0.32,3.17,0.4,-0.8,-0.9,5.75,9.87,92893.51,727.18,0.0,0.0,0.0
16285,2,16285,47,9.53,-0.31,3.12,0.4,-0.9,-0.9,5.75,9.87,92889.10,727.18,0.0,0.0,0.0
16332,2,16332,47,9.43,-0.37,3.10,0.4,-0.8,-0.9,5.75,9.87,92892.36,727.28,0.0,0.0,0.0
16378,2,16378,46,9.38,-0.40,3.6,0.4,-0.9,-0.9,5.68,9.88,92892.36,726.79,0.0,0.0,0.0
16424,2,16424,46,9.49,-0.37,3.10,0.4,-0.9,-0.9,5.62,9.88,92893.43,726.99,0.0,0.0,0.0
16470,2,16470,46,9.41,-0.34,3.12,0.4,-0.9,-0.9,5.62,9.88,92895.62,726.60,0.0,0.0,0.0
16516,2,16516,46,9.43,-0.36,3.14,0.4,-0.9,-0.9,5.68,9.88,92892.36,727.9,0.0,0.0,0.0
16559,2,16559,43,9.84,-0.41,3.27,0.4,-0.10,-0.8,5.62,9.88,92895.66,726.79,0.0,0.0,0.0
16619,2,16619,60,8.55,-0.31,3.24,0.4,-0.8,-0.10,5.68,9.86,92896.77,727.37,0.0,0.0,0.0
16665,2,16665,46,9.52,-0.31,2.95,0.4,-0.9,-0.10,5.68,9.87,92892.40,726.60,0.0,0.0,0.0
16711,2,16711,46,9.30,-0.36,2.86,0.4,-0.11,-0.9,5.68,9.88,92891.25,726.70,0.0,0.0,0.0
16757,2,16757,46,9.49,-0.42,3.13,0.4,-0.10,-0.10,5.68,9.87,92895.58,726.99,0.0,0.0,0.0
16803,2,16803,46,9.48,-0.36,3.16,0.4,-0.9,-0.9,5.68,9.88,92895.62,727.28,0.0,0.0,0.0
16846,2,16846,43,9.29,-0.33,3.14,0.4,-0.10,-0.10,5.68,9.88,92894.51,727.9,0.0,0.0,0.0
16892,2,16892,46,9.12,-0.30,3.22,0.4,-0.10,-0.10,5.68,9.89,92889.7,727.28,0.0,0.0,0.0
16938,2,16938,46,9.13,-0.36,3.63,0.3,-0.10,-0.9,5.68,9.88,92895.62,726.99,0.0,0.0,0.0
16984,2,16984,46,9.67,-0.54,4.0,0.4,-0.13,-0.8,5.62,9.88,92897.77,726.99,0.0,0.0,0.0
17030,2,17030,46,9.33,-0.62,3.7,0.7,-0.8,-0.9,5.68,9.88,92889.3,727.67,0.0,0.0,0.0
17076,2,17076,46,9.39,-0.63,3.21,0.6,-0.10,-0.8,5.68,9.88,92891.25,726.50,0.0,0.0,0.0
17124,2,17124,48,9.79,-0.14,2.67,0.6,-0.11,-0.9,5.62,9.87,92893.43,727.57,0.0,0.0,0.0
17170,2,17170,46,8.72,-0.83,3.48,0.5,-0.8,-0.8,5.68,9.88,92892.36,726.89,0.0,0.0,0.0
17216,2,17216,46,9.98,-0.30,2.93,0.8,-0.10,-0.5,5.68,9.88,92892.32,726.89,0.0,0.0,0.0
17262,2,17262,46,9.79,-1.4,3.27,0.7,-0.8,-0.2,5.75,9.88,92892.36,726.99,0.0,0.0,0.0
17308,2,17308,46,13.92,-0.12,4.46,0.12,-0.7,-0.9,5.68,9.88,92895.58,726.89,0.0,0.0,0.0
17355,2,17355,47,8.83,-0.86,3.81,0.4,-0.11,-0.8,5.68,9.88,92896.69,726.99,0.0,0.0,0.0
17398,2,17398,43,9.1,-0.55,3.61,0.5,-0.5,-0.10,5.75,9.89,92897.77,727.18,0.0,0.0,0.0
17444,2,17444,46,9.58,-0.87,2.9,0.5,-0.15,-0.10,5.75,9.88,92891.25,727.9,0.0,0.0,0.0
17490,2,17490,46,10.4,-0.55,4.27,0.6,-0.4,-0.9,5.75,9.88,92890.14,726.50,0.0,0.0,0.0
17536,2,17536,46,8.94,-0.49,3.8,0.5,-0.6,-0.9,5.75,9.89,92896.69,726.99,0.0,0.0,0.0
17582,2,17582,46,8.93,-0.39,2.78,0.5,-0.9,-0.5,5.68,9.89,92895.58,726.99,0.0,0.0,0.0
17633,2,17633,51,6.5,0.31,2.66,0.9,-0.9,-0.8,5.75,9.88,92890.14,727.9,0.0,0.0,0.0
17679,2,17679,46,10.77,-0.63,3.2,0.5,-0.4,-0.6,5.75,9.87,92892.28,727.9,0.0,0.0,0.0
17725,2,17725,46,8.86,-0.45,2.50,0.6,-0.5,-0.12,5.75,9.89,92894.51,727.28,0.0,0.0,0.0
17771,2,17771,46,8.98,-0.38,2.99,0.1,-0.22,-0.13,5.68,9.88,92894.51,726.99,0.0,0.0,0.0
17817,2,17817,46,10.25,-0.22,3.57,0.2,-0.10,-0.9,5.68,9.89,92890.14,727.9,0.0,0.0,0.0
17863,2,17863,46,9.55,-0.44,3.39,0.3,-0.11,-0.8,5.68,9.89,92894.51,727.9,0.0,0.0,0.0
17912,2,17912,49,7.14,-0.96,2.95,0.3,-0.10,0.0,5.75,9.89,92890.18,726.99,0.0,0.0,0.0
17958,2,17958,46,10.27,0.15,2.24,0.7,-0.17,-0.8,5.81,9.89,92894.47,726.79,0.0,0.0,0.0
18004,2,18004,46,11.49,-0.93,2.75,0.5,-0.9,-0.6,5.68,9.88,92887.96,726.50,0.0,0.0,0.0
18050,2,18050,46,7.41,-0.34,3.90,0.5,-0.2,-0.15,5.62,9.90,92894.47,726.50,0.0,0.0,0.0
18096,2,18096,46,9.38,-0.65,2.61,0.2,-0.13,-0.9,5.68,9.89,92890.10,726.89,0.0,0.0,0.0
18147,2,18147,51,8.35,-0.71,3.4,0.2,-0.7,-0.10,5.75,9.89,92891.21,727.38,0.0,0.0,0.0
18196,2,18196,49,7.80,-0.11,2.13,0.2,-0.12,-0.7,5.75,9.88,92894.51,727.38,0.0,0.0,0.0
18242,2,18242,46,7.26,0.94,2.92,0.0,-0.14,0.2,5.68,9.88,92885.81,726.70,0.0,0.0,0.0
18288,2,18288,46,9.84,0.79,4.15,0.3,-0.9,-0.7,5.68,9.88,92897.77,726.70,0.0,0.0,0.0
18334,2,18334,46,7.57,0.83,2.15,0.7,-0.6,-0.14,5.75,9.89,92896.62,726.80,0.0,0.0,0.0
18381,2,18381,47,10.29,-0.92,3.52,0.4,-0.8,-0.10,5.75,9.89,92894.51,726.51,0.0,0.0,0.0
18427,2,18427,46,9.41,0.39,3.46,0.4,-0.12,-0.12,5.75,9.90,92894.51,726.90,0.0,0.0,0.0
18476,2,18476,49,8.56,-0.49,3.23,0.7,-0.7,-0.10,5.75,9.88,92901.3,726.70,0.0,0.0,0.0
18522,2,18522,46,8.26,-0.56,2.21,0.9,-0.7,-0.11,5.75,9.89,92891.21,726.89,0.0,0.0,0.0
18568,2,18568,46,9.82,-0.20,2.49,0.5,-0.9,-0.15,5.68,9.89,92895.58,726.89,0.0,0.0,0.0
18614,2,18614,46,9.31,-0.31,3.34,0.1,-0.7,-0.12,5.75,9.90,92895.58,727.9,0.0,0.0,0.0
18675,2,18675,61,9.29,-1.38,2.68,0.4,-0.9,-0.11,5.68,9.88,92889.7,726.99,0.0,0.0,0.0
18721,2,18721,46,9.46,-0.55,2.91,0.4,-0.9,-0.9,5.75,9.89,92883.59,726.21,0.0,0.0,0.0
18764,2,18764,43,9.48,-0.37,2.92,0.4,-0.9,-0.9,5.68,9.89,92887.96,726.51,0.0,0.0,0.0
18810,2,18810,46,9.25,-0.38,2.90,0.4,-0.9,-0.9,5.68,9.89,92895.58,726.99,0.0,0.0,0.0
18856,2,18856,46,9.31,-0.43,2.99,0.4,-0.9,-0.9,5.68,9.90,92894.47,726.90,0.0,0.0,0.0
18902,2,18902,46,9.21,-0.38,2.99,0.4,-0.9,-0.10,5.75,9.89,92890.10,726.99,0.0,0.0,0.0
18948,2,18948,46,9.43,-0.44,3.10,0.4,-0.9,-0.9,5.81,9.89,92896.66,727.19,0.0,0.0,0.0
18994,2,18994,46,9.31,-0.44,2.95,0.4,-0.9,-0.10,5.75,9.90,92894.43,727.78,0.0,0.0,0.0
19037,2,19037,43,9.58,-0.45,2.91,0.4,-0.10,-0.10,5.68,9.90,92895.54,726.60,0.0,0.0,0.0
19083,2,19083,46,9.98,-0.51,3.1,0.4,-0.7,-0.9,5.68,9.90,92891.17,726.80,0.0,0.0,0.0
19129,2,19129,46,9.61,-0.73,2.67,0.2,-0.8,-0.10,5.75,9.90,92894.47,726.99,0.0,0.0,0.0
19180,2,19180,51,9.25,-0.46,3.82,0.3,-0.14,-0.9,5.68,9.89,92890.10,727.18,0.0,0.0,0.0
19226,2,19226,46,9.34,-0.18,3.15,0.13,-0.7,-0.6,5.81,9.89,92895.54,727.48,0.0,0.0,0.0
19272,2,19272,46,9.24,-0.39,2.31,0.11,-0.11,-0.7,5.75,9.89,92889.7,727.18,0.0,0.0,0.0
19315,2,19315,43,9.42,-0.31,3.34,0.13,-0.10,-0.6,5.81,9.89,92895.54,727.9,0.0,0.0,0.0
19361,2,19361,46,9.97,-0.32,2.65,0.13,-0.10,-0.6,5.75,9.90,92886.85,727.38,0.0,0.0,0.0
19408,2,19408,47,9.79,-0.68,2.84,0.12,-0.10,-0.8,5.81,9.90,92891.17,726.70,0.0,0.0,0.0
19454,2,19454,46,10.68,-0.43,2.95,0.9,-0.11,-0.11,5.68,9.90,92898.84,726.80,0.0,0.0,0.0
19500,2,19500,46,10.98,-0.29,2.10,0.10,-0.10,-0.24,5.75,9.90,92891.17,726.80,0.0,0.0,0.0
19546,2,19546,46,9.8,0.2,3.77,0.10,-0.5,-0.32,5.75,9.90,92894.51,726.79,0.0,0.0,0.0
19589,2,19589,43,9.54,-0.13,3.12,0.11,-0.8,-0.34,5.81,9.89,92887.92,727.19,0.0,0.0,0.0
19635,2,19635,46,9.49,-0.32,2.78,0.6,-0.22,-0.36,5.75,9.90,92894.47,726.99,0.0,0.0,0.0
19686,2,19686,51,9.3,0.4,2.90,0.4,-0.32,-0.31,5.81,9.89,92894.47,727.28,0.0,0.0,0.0
19732,2,19732,46,9.16,-0.49,3.9,0.4,-0.28,-0.28,5.81,9.89,92891.17,727.48,0.0,0.0,0.0
19778,2,19778,46,8.88,0.71,2.58,0.0,-0.38,-0.23,5.81,9.90,92884.62,727.28,0.0,0.0,0.0
19824,2,19824,46,8.86,0.70,2.56,0.2,-0.20,-0.21,5.81,9.90,92890.10,726.80,0.0,0.0,0.0
19867,2,19867,43,9.21,0.53,2.17,0.4,-0.19,-0.17,5.81,9.90,92891.21,727.19,0.0,0.0,0.0
19913,2,19913,46,9.27,-0.25,2.43,0.3,-0.7,-0.12,5.87,9.90,92890.10,727.0,0.0,0.0,0.0
19959,2,19959,46,9.73,-0.56,3.15,0.3,0.6,-0.8,5.87,9.89,92892.25,727.97,0.0,0.0,0.0
20005,2,20005,46,9.35,0.93,2.92,0.1,-0.11,-0.5,5.87,9.90,92893.36,726.80,0.0,0.0,0.0
20051,2,20051,46,9.45,0.78,2.41,0.9,0.3,-0.5,5.81,9.90,92894.43,727.68,0.0,0.0,0.0
20097,2,20097,46,9.38,0.12,2.57,0.7,-0.4,0.0,5.87,9.90,92895.54,726.70,0.0,0.0,0.0
20140,2,20140,43,10.23,0.11,2.37,0.8,0.5,-0.3,5.87,9.90,92895.54,726.60,0.0,0.0,0.0
20191,2,20191,51,8.82,-0.34,3.68,-0.2,-0.28,-0.4,5.87,9.90,92894.47,727.19,0.0,0.0,0.0
20237,2,20237,46,9.52,0.48,2.58,0.1,0.0,-0.6,5.87,9.90,92896.62,727.58,0.0,0.0,0.0
20283,2,20283,46,9.17,0.32,2.77,0.2,-0.6,-0.6,5.87,9.90,92893.32,726.90,0.0,0.0,0.0
