millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,IMU_maRaw_g_Y,IMU_mag_Raw_Z,Raw_IMU_gyro_X,IMU_gyro_Raw_Y,IMU_gyro_Raw_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Air_brake_angle,Battery_voltage,Z_accel_times_burnoutMass
1327430,3,1327430,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.980,91580.625,844.802,5.981,91579.937,845.308,1327430,-9.810,844.802,-2147483648.2147483647,2.579,1.928,26963.5,0.0,3.654,-6.82
1327467,3,1327467,37,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.980,91579.726,844.720,5.981,91574.218,844.492,1327467,-9.810,844.720,-2147483648.2147483647,-2.207,2.70,26963.228,0.0,3.654,-6.82
1327506,3,1327506,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.982,91579.31,844.780,5.985,91582.195,845.104,1327506,-9.810,844.780,-2147483648.2147483647,1.535,1.955,26963.708,0.0,3.654,-6.82
1327543,3,1327543,37,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.983,91579.703,844.799,5.990,91582.195,844.696,1327543,-9.810,844.799,-2147483648.2147483647,0.514,1.984,26963.757,0.0,3.654,-6.82
1327583,3,1327583,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.983,91579.695,844.941,5.981,91579.937,845.104,1327583,-9.810,844.941,-2147483648.2147483647,3.540,1.903,26963.951,0.0,3.654,-6.82
1327633,3,1327633,50,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.985,91579.265,844.958,5.990,91577.812,845.392,1327633,-9.810,844.958,-2147483648.2147483647,0.335,1.990,26964.326,0.0,3.641,-6.82
1327672,3,1327672,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.984,91581.101,845.99,5.976,91583.390,845.200,1327672,-9.810,845.99,-2147483648.2147483647,3.633,1.901,26963.902,0.0,3.654,-6.82
1327711,3,1327711,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.982,91580.15,845.37,5.971,91576.750,844.792,1327711,-9.810,845.37,-2147483648.2147483647,-1.600,2.50,26963.937,0.0,3.654,-6.82
1327747,3,1327747,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.979,91578.687,845.35,5.976,91575.554,844.684,1327747,-9.810,845.35,-2147483648.2147483647,0.67,2.2,26964.101,0.0,3.654,-6.82
1327787,3,1327787,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.978,91579.375,844.931,5.976,91583.390,844.588,1327787,-9.810,844.931,-2147483648.2147483647,-2.580,2.83,26963.761,0.0,3.654,-6.82
1327823,3,1327823,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.975,91580.500,844.833,5.976,91583.390,844.900,1327823,-9.810,844.833,-2147483648.2147483647,-2.734,2.89,26963.123,0.0,3.654,-6.82
1327863,3,1327863,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.977,91579.140,844.751,5.985,91576.617,844.792,1327863,-9.810,844.751,-2147483648.2147483647,-2.40,2.65,26963.656,0.0,3.654,-6.82
1327899,3,1327899,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.980,91579.109,844.710,5.985,91576.617,844.588,1327899,-9.810,844.710,-2147483648.2147483647,-1.137,2.35,26963.929,0.0,3.654,-6.82
1327939,3,1327939,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.981,91579.328,844.773,5.981,91576.617,844.996,1327939,-9.810,844.773,-2147483648.2147483647,1.562,1.955,26964.66,0.0,3.660,-6.82
1327975,3,1327975,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.982,91578.640,844.917,5.985,91579.937,845.308,1327975,-9.810,844.917,-2147483648.2147483647,4.1,1.892,26964.628,0.0,3.654,-6.82
1328015,3,1328015,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.984,91577.289,844.898,5.985,91576.617,844.805,1328015,-9.810,844.898,-2147483648.2147483647,0.473,2.14,26965.220,0.0,3.648,-6.82
1328054,3,1328054,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.982,91579.546,844.980,5.971,91587.906,845.200,1328054,-9.810,844.980,-2147483648.2147483647,2.93,1.940,26964.441,0.0,3.654,-6.82
1328091,3,1328091,37,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.982,91579.546,845.61,5.985,91576.617,844.996,1328091,-9.810,845.61,-2147483648.2147483647,2.205,1.937,26964.568,0.0,3.648,-6.82
1328848,3,1328848,757,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.982,91579.648,844.974,5.985,91577.171,844.562,1328848,-9.810,844.974,-2147483648.2147483647,0.114,2.3,26965.480,0.0,3.609,-6.82
1329216,3,1329216,368,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.961,91580.453,844.864,5.879,91583.945,844.754,1329216,-9.810,844.864,-2147483648.2147483647,0.301,2.9,26963.585,0.0,3.635,-6.82
1329257,3,1329257,41,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.937,91581.625,844.839,5.865,91582.476,844.683,1329257,-9.810,844.839,-2147483648.2147483647,0.595,2.18,26961.1,0.0,3.641,-6.82
1329293,3,1329293,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.923,91579.375,844.721,5.902,91576.632,844.611,1329293,-9.810,844.721,-2147483648.2147483647,-3.273,2.108,26960.263,0.0,3.641,-6.82
1329333,3,1329333,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.909,91580.437,844.750,5.916,91581.945,845.140,1329333,-9.810,844.750,-2147483648.2147483647,0.717,1.978,26958.726,0.0,3.648,-6.82
1329369,3,1329369,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.899,91581.359,844.745,5.934,91581.804,844.539,1329369,-9.810,844.745,-2147483648.2147483647,0.127,2.3,26957.541,0.0,3.648,-6.82
1329420,3,1329420,51,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.912,91580.453,844.662,5.943,91579.414,844.335,1329420,-9.810,844.662,-2147483648.2147483647,-1.643,2.51,26959.3,0.0,3.641,-6.82
1329456,3,1329456,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.927,91581.406,844.755,5.939,91587.250,845.152,1329456,-9.810,844.755,-2147483648.2147483647,2.604,1.927,26960.265,0.0,3.648,-6.82
1329496,3,1329496,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.937,91581.515,844.724,5.953,91577.156,844.456,1329496,-9.810,844.724,-2147483648.2147483647,0.776,2.23,26961.216,0.0,3.654,-6.82
1329535,3,1329535,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.945,91580.531,844.751,5.957,91577.23,845.271,1329535,-9.810,844.751,-2147483648.2147483647,0.676,1.980,26962.359,0.0,3.648,-6.82
1329571,3,1329571,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.950,91580.687,844.837,5.957,91582.601,844.973,1329571,-9.810,844.837,-2147483648.2147483647,2.405,1.932,26962.882,0.0,3.654,-6.82
1329611,3,1329611,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.953,91579.976,844.886,5.957,91575.828,844.576,1329611,-9.810,844.886,-2147483648.2147483647,1.206,1.965,26963.445,0.0,3.654,-6.82
1329647,3,1329647,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.957,91578.562,844.831,5.962,91580.203,844.877,1329647,-9.810,844.831,-2147483648.2147483647,-1.527,2.48,26964.279,0.0,3.654,-6.82
1329687,3,1329687,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.960,91579.390,844.835,5.967,91581.265,844.480,1329687,-9.810,844.835,-2147483648.2147483647,0.119,1.996,26964.357,0.0,3.654,-6.82
1329723,3,1329723,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.962,91579.570,844.636,5.967,91577.945,844.276,1329723,-9.810,844.636,-2147483648.2147483647,-5.525,2.198,26964.326,0.0,3.654,-6.82
1329763,3,1329763,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.964,91579.539,844.538,5.967,91582.460,844.480,1329763,-9.810,844.538,-2147483648.2147483647,-2.462,2.79,26964.460,0.0,3.654,-6.82
1329799,3,1329799,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.965,91579.726,844.619,5.962,91576.750,844.984,1329799,-9.810,844.619,-2147483648.2147483647,2.265,1.936,26964.621,0.0,3.654,-6.82
1329839,3,1329839,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.966,91579.703,844.804,5.967,91580.70,845.801,1329839,-9.810,844.804,-2147483648.2147483647,4.618,1.878,26964.949,0.0,3.654,-6.82
1329878,3,1329878,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.967,91578.578,844.783,5.971,91575.687,844.372,1329878,-9.810,844.783,-2147483648.2147483647,0.550,2.16,26965.386,0.0,3.654,-6.82
1329926,3,1329926,48,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.968,91579.39,844.903,5.971,91580.203,844.877,1329926,-9.810,844.903,-2147483648.2147483647,2.499,1.930,26965.521,0.0,3.641,-6.82
1329965,3,1329965,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.967,91579.31,845.4,5.962,91582.460,844.984,1329965,-9.810,845.4,-2147483648.2147483647,2.586,1.927,26965.585,0.0,3.654,-6.82
1330001,3,1330001,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.968,91580.859,845.4,5.967,91585.921,844.984,1330001,-9.810,845.4,-2147483648.2147483647,0.0,2.0,26965.193,0.0,3.654,-6.82
1330041,3,1330041,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.968,91581.585,844.718,5.967,91583.656,844.372,1330041,-9.810,844.718,-2147483648.2147483647,-7.141,2.272,26964.748,0.0,3.654,-6.82
1330077,3,1330077,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.967,91582.250,844.715,5.967,91579.7,844.360,1330077,-9.810,844.715,-2147483648.2147483647,0.69,2.2,26964.511,0.0,3.648,-6.82
1330117,3,1330117,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.966,91583.132,844.718,5.967,91584.585,844.888,1330117,-9.810,844.718,-2147483648.2147483647,0.54,1.998,26964.222,0.0,3.660,-6.82
1330153,3,1330153,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91583.546,844.699,5.976,91584.585,844.888,1330153,-9.810,844.699,-2147483648.2147483647,0.530,2.16,26964.394,0.0,3.654,-6.82
1330193,3,1330193,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91581.507,844.679,5.971,91575.687,844.888,1330193,-9.810,844.679,-2147483648.2147483647,0.480,2.14,26965.95,0.0,3.654,-6.82
1330229,3,1330229,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.970,91580.335,844.783,5.971,91577.812,844.888,1330229,-9.810,844.783,-2147483648.2147483647,2.866,1.920,26965.667,0.0,3.654,-6.82
1330269,3,1330269,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.972,91581.242,844.929,5.976,91583.523,845.92,1330269,-9.810,844.929,-2147483648.2147483647,3.659,1.901,26965.781,0.0,3.648,-6.82
1330309,3,1330309,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.973,91579.914,844.929,5.971,91577.945,844.888,1330309,-9.810,844.929,-2147483648.2147483647,0.0,2.0,26966.296,0.0,3.654,-6.82
1330345,3,1330345,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.972,91579.914,844.970,5.971,91584.585,845.92,1330345,-9.810,844.970,-2147483648.2147483647,1.134,1.967,26966.294,0.0,3.641,-6.82
1330385,3,1330385,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.972,91581.23,844.951,5.971,91581.265,844.792,1330385,-9.810,844.951,-2147483648.2147483647,0.479,2.14,26966.7,0.0,3.641,-6.82
1330426,3,1330426,41,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.972,91581.929,844.888,5.971,91582.328,844.576,1330426,-9.810,844.888,-2147483648.2147483647,-1.521,2.47,26965.736,0.0,3.648,-6.82
1330465,3,1330465,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.971,91582.140,844.828,5.971,91584.585,844.792,1330465,-9.810,844.828,-2147483648.2147483647,-1.536,2.48,26965.578,0.0,3.641,-6.82
1330501,3,1330501,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91581.453,844.826,5.962,91574.492,844.877,1330501,-9.810,844.826,-2147483648.2147483647,0.66,2.1,26965.638,0.0,3.641,-6.82
1330541,3,1330541,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91581.23,844.867,5.971,91582.460,845.296,1330541,-9.810,844.867,-2147483648.2147483647,1.20,1.970,26965.853,0.0,3.641,-6.82
1330577,3,1330577,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91580.578,845.30,5.971,91579.7,845.608,1330577,-9.810,845.30,-2147483648.2147483647,4.535,1.880,26966.189,0.0,3.641,-6.82
1330617,3,1330617,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91579.226,845.174,5.971,91575.554,845.296,1330617,-9.810,845.174,-2147483648.2147483647,3.601,1.902,26966.771,0.0,3.641,-6.82
1330656,3,1330656,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91577.656,845.90,5.971,91576.750,844.372,1330656,-9.810,845.90,-2147483648.2147483647,-2.153,2.69,26967.187,0.0,3.641,-6.82
1330692,3,1330692,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.971,91576.984,845.133,5.971,91571.171,845.92,1330692,-9.810,845.133,-2147483648.2147483647,1.196,1.965,26967.640,0.0,3.641,-6.82
1330732,3,1330732,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.971,91575.851,845.152,5.971,91576.750,845.392,1330732,-9.810,845.152,-2147483648.2147483647,0.480,1.985,26968.33,0.0,3.641,-6.82
1330768,3,1330768,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.974,91575.851,845.8,5.985,91579.7,844.888,1330768,-9.810,845.8,-2147483648.2147483647,-4.1,2.136,26968.199,0.0,3.641,-6.82
1330808,3,1330808,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.974,91576.85,844.967,5.971,91576.750,845.92,1330808,-9.810,844.967,-2147483648.2147483647,-1.20,2.31,26968.138,0.0,3.641,-6.82
1330844,3,1330844,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.975,91576.539,844.970,5.976,91579.7,844.384,1330844,-9.810,844.970,-2147483648.2147483647,0.62,1.998,26968.142,0.0,3.641,-6.82
1330884,3,1330884,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.974,91578.554,844.910,5.967,91581.265,844.792,1330884,-9.810,844.910,-2147483648.2147483647,-1.501,2.47,26967.466,0.0,3.641,-6.82
1330920,3,1330920,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.974,91579.429,844.811,5.971,91581.132,844.900,1330920,-9.810,844.811,-2147483648.2147483647,-2.734,2.89,26967.162,0.0,3.641,-6.82
1330971,3,1330971,51,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.971,91580.359,844.787,5.971,91583.656,844.769,1330971,-9.810,844.787,-2147483648.2147483647,0.469,2.14,26966.671,0.0,3.641,-6.82
1331007,3,1331007,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.970,91580.171,844.785,5.967,91575.828,845.80,1331007,-9.810,844.785,-2147483648.2147483647,0.64,2.1,26966.681,0.0,3.641,-6.82
1331047,3,1331047,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91580.414,844.944,5.967,91580.203,845.177,1331047,-9.810,844.944,-2147483648.2147483647,3.964,1.893,26966.644,0.0,3.641,-6.82
1331086,3,1331086,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91579.781,844.963,5.967,91578.85,844.888,1331086,-9.810,844.963,-2147483648.2147483647,0.491,1.985,26966.894,0.0,3.641,-6.82
1331122,3,1331122,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.968,91580.468,844.917,5.967,91584.585,844.673,1331122,-9.810,844.917,-2147483648.2147483647,-1.264,2.39,26966.607,0.0,3.641,-6.82
1331162,3,1331162,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91579.539,845.1,5.976,91579.7,845.188,1331162,-9.810,845.1,-2147483648.2147483647,2.99,1.940,26967.97,0.0,3.641,-6.82
1331198,3,1331198,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.969,91581.85,844.963,5.967,91583.523,844.888,1331198,-9.810,844.963,-2147483648.2147483647,-1.66,2.33,26966.660,0.0,3.641,-6.82
1331238,3,1331238,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.970,91580.390,844.924,5.976,91576.750,844.984,1331238,-9.810,844.924,-2147483648.2147483647,0.964,2.29,26967.42,0.0,3.641,-6.82
1331275,3,1331275,37,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.972,91581.23,844.883,5.976,91581.265,844.684,1331275,-9.810,844.883,-2147483648.2147483647,-1.101,2.34,26967.42,0.0,3.648,-6.82
1331315,3,1331315,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.973,91580.125,845.68,5.971,91580.70,845.596,1331315,-9.810,845.68,-2147483648.2147483647,4.620,1.878,26967.621,0.0,3.654,-6.82
1331351,3,1331351,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.972,91579.218,845.8,5.971,91574.492,844.888,1331351,-9.810,845.8,-2147483648.2147483647,-1.668,2.52,26967.779,0.0,3.648,-6.82
1331391,3,1331391,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,5.974,91577.835,845.68,5.976,91576.617,845.188,1331391,-9.810,845.68,-2147483648.2147483647,1.501,1.956,26968.458,0.0,3.654,-6.82
