millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
519201,4,14941,80,-1.241,0.674,1.740,33.805,-27.243,32.987,1.558,2.339,0.981,-299.0,17.755,89866.625,1000.690,-274961.875,0.8,4.218,519195.0,2.429,519195.0,1000.597,-885.866,1.130
519285,4,15025,84,1.543,0.638,0.442,23.209,-26.541,38.439,0.158,2.106,-1.754,-299.0,17.760,89878.203,999.508,-274883.843,0.1,1.893,519279.0,0.571,519279.0,1000.716,-922.221,0.287
519365,4,15105,80,3.962,4.809,4.245,13.884,-27.638,37.839,0.437,0.274,-1.96,-299.0,17.764,89873.570,999.627,-274743.468,0.10,7.665,519359.0,4.80,519359.0,999.866,-860.36,2.756
519445,4,15185,80,0.516,5.599,2.687,12.394,-21.704,40.821,3.296,0.426,0.559,-299.0,17.751,89885.437,998.657,-274469.0,0.14,-5.420,519439.0,2.781,519439.0,998.710,-876.280,1.745
519531,4,15271,86,-1.313,0.445,0.584,10.888,-5.831,46.492,4.32,1.218,-1.354,-267.0,17.760,89889.789,998.232,-274299.593,0.7,3.764,519525.0,1.158,519525.0,998.72,-892.921,0.379
519623,4,15363,92,3.409,-4.299,2.874,6.693,10.26,46.199,1.182,0.616,-2.334,-299.0,17.751,89902.960,997.807,-274116.406,0.3,1.781,519616.0,2.867,519616.0,998.352,-927.164,1.866
519707,4,15447,84,4.357,0.35,2.501,9.880,13.241,47.91,0.763,-1.632,-1.972,-299.0,17.746,89903.976,996.839,-273892.843,0.7,3.968,519701.0,2.393,519701.0,997.689,-891.609,1.624
519787,4,15527,80,1.148,3.424,-1.16,18.313,13.738,48.976,0.716,-2.661,-1.175,-299.0,17.746,89914.257,996.533,-273826.843,0.14,-6.656,519781.0,0.743,519781.0,996.558,-869.202,0.660
519867,4,15607,80,0.976,0.50,-1.368,28.807,20.666,47.33,2.147,-2.239,-1.161,-299.0,17.755,89922.226,996.15,-273915.625,0.13,-15.189,519861.0,-1.475,519861.0,995.497,-832.36,0.888
519947,4,15687,80,-1.866,-4.910,3.764,40.850,25.343,43.42,0.201,0.729,-2.433,-299.0,17.755,89922.507,995.683,-273853.93,0.2,1.807,519941.0,3.39,519941.0,995.735,-928.345,2.444
520027,4,15767,80,1.471,-3.36,4.137,42.136,16.661,43.510,-2.482,0.32,-3.642,-267.0,17.751,89925.843,995.351,-273581.812,0.8,3.971,520021.0,3.742,520021.0,995.71,-893.768,2.687
520107,4,15847,80,2.943,1.177,0.183,43.992,0.979,44.66,-2.69,-1.290,-2.870,-267.0,17.760,89932.789,994.740,-273443.187,0.1,2.103,520101.0,0.276,520101.0,994.978,-923.405,0.119
520196,4,15936,89,-1.464,1.435,0.542,48.289,-8.564,39.666,0.662,-1.958,-2.158,-299.0,17.746,89938.726,993.984,-273471.31,0.3,2.439,520190.0,0.348,520190.0,994.672,-916.352,0.352
520276,4,16016,80,-4.522,0.258,0.232,47.369,-14.133,35.749,0.122,0.40,-2.752,-267.0,17.746,89943.359,994.77,-273450.687,0.12,33.379,520270.0,0.857,520270.0,993.703,-799.226,0.151
520356,4,16096,80,-2.189,-1.887,1.790,35.384,-21.31,37.357,0.356,2.490,-3.913,-299.0,17.755,89949.7,993.372,-273370.62,0.6,3.189,520350.0,1.158,520350.0,993.160,-906.117,1.162
520436,4,16176,80,2.282,-1.658,1.79,18.298,-25.840,37.401,-1.291,1.719,-4.375,-299.0,17.755,89954.945,992.921,-273278.812,0.9,5.113,520430.0,1.122,520430.0,992.403,-884.845,0.701
520516,4,16256,80,2.885,1.371,0.75,4.413,-27.228,33.221,-1.741,0.284,-3.776,-267.0,17.755,89961.609,992.165,-273236.937,0.5,1.701,520510.0,0.75,520510.0,992.828,-934.966,0.49
520596,4,16336,80,1.363,5.103,0.140,-3.463,-23.750,31.218,0.306,-1.328,-3.104,-299.0,17.755,89965.226,991.553,-273246.750,0.11,18.522,520590.0,0.169,520590.0,991.885,-827.411,0.91
520676,4,16416,80,0.997,4.687,0.930,-5.890,-14.966,35.62,1.917,-1.23,-3.64,-299.0,17.751,89968.843,991.741,-273284.500,0.4,1.750,520669.0,0.786,520669.0,992.217,-934.861,0.604
520765,4,16505,89,-1.902,0.488,1.101,-7.453,2.791,38.453,2.296,0.130,-3.795,-299.0,17.746,89973.476,991.196,-273273.562,0.15,-1.537,520759.0,1.29,520759.0,990.823,-941.58,0.715
520845,4,16585,80,0.509,-2.670,-1.52,-6.123,18.532,37.430,0.254,0.673,-5.10,-267.0,17.751,89974.773,990.347,-273261.250,0.4,2.493,520839.0,0.722,520839.0,990.492,-919.62,0.683
520932,4,16672,87,3.58,-1.493,-1.73,0.306,30.546,36.56,0.779,0.718,-5.531,-299.0,17.751,89978.109,990.254,-273342.500,0.2,2.312,520926.0,-1.145,520926.0,990.254,-923.328,0.697
521012,4,16752,80,6.604,0.337,4.58,12.174,34.814,38.278,-1.179,-1.623,-4.433,-299.0,17.755,89984.39,989.5,-273231.125,0.9,5.940,521006.0,3.929,521006.0,989.456,-881.429,2.635
521092,4,16832,80,0.818,2.512,2.436,27.681,34.10,40.894,0.683,-2.934,-3.356,-299.0,17.755,90002.578,988.462,-272961.843,0.9,5.109,521086.0,2.802,521086.0,988.700,-888.797,1.582
521177,4,16917,85,-3.158,1.916,0.2,42.648,31.584,37.839,1.91,-1.218,-3.514,-267.0,17.746,90001.273,988.250,-272850.250,0.6,3.190,521171.0,0.176,521171.0,988.156,-910.750,0.1
521285,4,17025,108,-2.426,-4.63,1.783,53.566,26.965,32.709,0.783,0.680,-4.579,-299.0,17.732,90011.109,987.866,-272764.656,0.1,1.893,521279.0,1.761,521279.0,988.275,-934.397,1.158
521365,4,17105,80,0.452,-3.969,0.641,54.574,12.218,37.211,-1.30,1.309,-5.741,-267.0,17.741,90019.70,986.525,-272652.156,0.9,5.586,521359.0,1.51,521359.0,987.493,-886.462,0.416
521450,4,17190,85,2.311,-1.801,0.871,46.550,-9.967,40.821,-2.10,0.612,-5.928,-267.0,17.746,90018.789,986.644,-272583.250,0.2,2.269,521444.0,0.570,521444.0,987.281,-927.620,0.565
521530,4,17270,80,2.289,0.696,0.90,34.434,-25.36,37.342,-2.81,0.667,-5.248,-267.0,17.751,90033.710,985.490,-272545.968,0.15,-3.44,521524.0,0.361,521524.0,986.34,-915.60,0.58
521610,4,17350,80,0.358,3.883,0.140,21.119,-32.168,31.540,-1.20,0.897,-4.747,-299.0,17.760,90026.23,985.796,-272546.312,0.6,3.192,521604.0,0.370,521604.0,985.490,-912.472,0.91
521697,4,17437,87,-1.665,4.63,0.168,5.612,-29.275,30.137,1.221,0.145,-4.822,-299.0,17.741,90036.31,985.65,-272559.937,0.2,1.807,521690.0,0.53,521690.0,985.728,-939.267,0.109
521787,4,17527,90,-1.227,0.193,-1.310,-8.243,-11.634,33.177,2.279,1.83,-5.475,-299.0,17.737,90044.273,984.708,-272612.593,0.6,3.749,521781.0,-1.210,521781.0,985.91,-906.586,0.851
521867,4,17607,80,0.28,-1.852,-1.447,-14.235,10.786,31.145,1.681,1.38,-6.217,-267.0,17.751,90041.960,984.403,-272722.343,0.6,3.192,521861.0,-1.533,521861.0,984.547,-914.494,0.939
521952,4,17692,85,2.605,-3.136,0.555,-5.656,34.551,27.97,0.286,0.51,-6.645,-267.0,17.746,90052.242,984.98,-272784.343,0.7,3.748,521946.0,0.74,521946.0,983.911,-907.225,0.360
522032,4,17772,80,3.783,-1.679,1.682,13.797,44.694,29.421,-1.363,-1.518,-6.257,-267.0,17.751,90055.578,984.4,-272732.406,0.2,2.269,522026.0,1.223,522026.0,983.699,-930.656,1.92
522118,4,17858,86,2.45,0.811,0.779,38.0,39.885,33.367,-1.850,-2.938,-5.149,-299.0,17.755,90053.546,983.367,-272695.718,0.8,4.706,522112.0,0.370,522112.0,982.969,-898.380,0.506
522198,4,17938,80,-1.931,1.457,-1.755,56.547,26.498,31.905,-1.776,-2.206,-4.856,-299.0,17.760,90062.812,982.213,-272785.343,0.5,2.817,522192.0,-1.870,522192.0,982.519,-921.713,-1.140
522288,4,18028,90,-4.285,1.730,0.792,59.938,4.925,30.678,0.46,1.112,-5.414,-299.0,17.746,90071.62,981.670,-272810.593,0.1,1.914,522282.0,1.309,522282.0,982.612,-941.48,0.514
522370,4,18110,82,-1.931,-1.794,0.298,47.208,-10.830,36.714,0.692,2.555,-6.327,-299.0,17.741,90076.429,981.152,-272766.500,0.20,0.547,522364.0,0.233,522364.0,980.966,-997.442,0.193
522450,4,18190,80,0.28,-2.318,0.750,25.270,-19.628,41.449,0.74,2.919,-7.491,-267.0,17.755,90082.359,980.610,-272801.0,0.3,1.765,522444.0,0.628,522444.0,981.272,-945.130,0.487
522530,4,18270,80,4.199,0.961,-1.102,1.256,-14.922,40.368,0.235,2.79,-7.754,-267.0,17.751,90088.15,980.702,-272882.875,0.9,4.703,522524.0,-1.418,522524.0,980.542,-900.730,0.715
522614,4,18354,84,5.986,0.990,-1.159,-8.53,4.267,39.301,0.76,-1.6,-6.617,-267.0,17.746,90090.328,980.398,-272997.500,0.1,1.914,522608.0,-1.310,522608.0,980.635,-941.779,0.753
522694,4,18434,80,4.565,0.538,0.908,2.265,16.281,43.671,-1.203,-3.321,-5.215,-299.0,17.746,90100.898,979.337,-273071.62,0.21,0.434,522688.0,0.528,522688.0,978.938,-1009.383,0.590
522775,4,18515,81,0.567,2.246,-1.9,19.979,17.275,48.859,0.796,-3.646,-4.376,-299.0,17.755,90101.914,978.819,-273122.218,0.4,2.664,522768.0,0.750,522768.0,978.539,-928.736,0.655
522881,4,18621,106,-2.605,0.258,1.287,37.942,15.989,44.197,0.672,-1.808,-4.388,-267.0,17.727,90101.453,978.955,-273114.593,0.0,1.914,522875.0,0.893,522875.0,978.633,-943.10,0.836
522961,4,18701,80,-4.608,-3.783,3.520,42.838,10.947,43.189,0.267,0.507,-5.418,-267.0,17.741,90116.375,977.826,-272924.281,0.7,3.319,522955.0,3.864,522955.0,978.64,-919.28,2.286
523041,4,18781,80,-2.45,-3.905,0.304,36.787,-3.361,45.717,-2.205,2.271,-6.860,-299.0,17.746,90120.453,977.190,-272737.687,0.5,2.737,523035.0,0.799,523035.0,977.639,-928.674,0.197
523125,4,18865,84,1.198,0.294,0.678,13.636,-15.843,44.124,-2.59,3.11,-7.418,-299.0,17.751,90135.648,976.342,-272741.968,0.17,-1.66,523119.0,0.901,523119.0,976.155,-971.778,0.440
523205,4,18945,80,5.211,3.919,3.864,-5.846,-9.792,38.219,0.15,1.200,-6.430,-299.0,17.755,90134.351,976.791,-272665.937,0.2,1.807,523199.0,2.802,523199.0,976.393,-947.845,2.509
523285,4,19025,80,1.464,5.96,4.733,-8.871,8.608,37.152,2.91,-1.293,-5.240,-267.0,17.760,90140.281,975.731,-272336.625,0.10,6.653,523279.0,5.429,523279.0,975.570,-889.586,3.73
523382,4,19122,97,-1.808,1.557,0.526,5.363,35.749,34.872,3.943,0.935,-5.544,-267.0,17.746,90146.210,975.188,-272074.875,0.3,2.493,523376.0,0.32,523376.0,975.239,-935.74,0.342
523462,4,19202,80,0.35,-4.845,2.960,24.627,51.169,24.861,2.539,-1.387,-6.184,-299.0,17.751,90157.515,974.340,-271982.468,0.17,-1.552,523456.0,2.343,523456.0,973.848,-957.317,1.922
523542,4,19282,80,0.100,-5.426,4.144,52.923,45.352,20.476,-1.590,-1.116,-7.525,-267.0,17.755,90161.132,975.188,-271726.93,0.3,2.438,523536.0,4.65,523536.0,973.543,-937.251,2.691
523627,4,19367,85,1.938,-1.600,0.470,66.354,15.565,23.501,-3.163,0.411,-7.467,-267.0,17.755,90168.85,973.704,-271544.937,0.0,2.26,523621.0,0.196,523621.0,973.517,-946.48,0.305
523707,4,19447,80,0.832,1.378,0.908,59.456,-17.816,22.11,-2.798,0.7,-6.824,-267.0,17.755,90172.437,973.517,-271588.906,0.7,3.568,523701.0,-1.296,523701.0,972.907,-920.872,0.590
523788,4,19528,81,0.760,3.524,2.242,37.854,-36.42,15.960,0.273,0.730,-6.340,-267.0,17.760,90178.367,972.152,-271559.656,0.9,5.69,523781.0,2.27,523781.0,972.152,-905.667,1.456
523883,4,19623,95,-3.29,1.758,1.43,8.126,-35.33,20.491,2.487,2.134,-6.883,-299.0,17.746,90181.984,971.677,-271409.500,0.0,1.975,523877.0,1.101,523877.0,972.178,-949.169,0.677
523963,4,19703,80,0.7,0.638,0.980,-13.943,-13.811,24.86,3.644,1.545,-7.369,-299.0,17.751,90190.976,970.855,-271398.937,0.17,-1.559,523957.0,0.836,523957.0,970.787,-959.947,0.636
524043,4,19783,80,2.914,-4.637,2.960,-15.916,19.891,22.756,1.723,0.908,-7.709,-267.0,17.769,90200.242,970.524,-271315.156,0.5,1.702,524037.0,2.931,524037.0,971.211,-956.388,1.922
524128,4,19868,85,3.180,-3.79,3.398,4.983,42.575,25.124,-1.317,-1.852,-7.828,-267.0,17.764,90194.312,969.914,-271055.281,0.14,-2.678,524122.0,3.183,524122.0,969.939,-936.137,2.206
524208,4,19948,80,2.397,0.351,0.162,32.826,43.57,32.958,-2.198,-2.365,-6.959,-299.0,17.760,90207.195,970.7,-270924.93,0.1,2.102,524202.0,0.96,524202.0,969.846,-947.712,0.105
524294,4,20034,86,-2.146,1.880,0.261,53.697,24.422,34.989,-2.143,-1.406,-6.349,-267.0,17.751,90207.195,969.464,-270910.875,0.4,1.702,524288.0,0.211,524288.0,970.270,-957.561,0.169
524384,4,20124,90,-4.902,3.661,3.563,54.472,0.935,36.129,0.548,1.658,-6.626,-267.0,17.764,90218.31,968.405,-270745.875,0.9,7.556,524378.0,3.455,524378.0,969.422,-891.309,2.314
524464,4,20204,80,-2.921,-1.636,2.680,35.837,-9.953,43.642,1.998,3.176,-7.668,-267.0,17.751,90231.382,967.701,-270491.812,0.18,-1.67,524458.0,2.895,524458.0,967.939,-981.216,1.740
524543,4,20283,79,0.71,-3.58,0.60,15.112,-6.284,47.851,2.31,2.933,-8.809,-299.0,17.760,90231.382,967.65,-270402.531,0.13,-27.998,524537.0,0.635,524537.0,966.904,-833.205,0.39
524623,4,20363,80,6.187,-4.450,4.310,5.992,9.850,46.346,1.26,0.16,-8.828,-299.0,17.769,90242.687,966.854,-270300.62,0.1,1.914,524617.0,3.197,524617.0,966.998,-954.841,2.798
524703,4,20443,80,5.498,-1.844,4.862,18.824,17.275,47.807,-1.889,-2.615,-7.987,-267.0,17.769,90246.304,965.820,-269997.187,0.12,30.361,524697.0,4.374,524697.0,966.32,-830.794,3.157
524784,4,20524,81,2.907,3.215,1.862,33.411,8.257,49.137,-1.489,-3.428,-6.564,-299.0,17.764,90248.617,965.914,-269703.906,0.0,2.0,524778.0,2.867,524778.0,966.32,-953.610,1.209
524865,4,20605,81,-2.81,2.821,0.779,43.846,-3.507,43.846,0.336,-3.112,-5.823,-267.0,17.769,90241.945,966.338,-269632.468,0.6,3.72,524858.0,-1.80,524858.0,965.515,-934.656,0.506
524971,4,20711,106,-6.317,0.71,1.223,35.793,-16.91,40.470,1.40,1.335,-6.732,-267.0,17.751,90254.359,965.626,-269598.343,0.3,2.734,524965.0,1.718,524965.0,965.91,-940.880,0.794
525051,4,20791,80,-2.986,-2.620,-1.784,13.344,-14.484,43.437,1.420,3.228,-7.967,-299.0,17.755,90260.484,964.405,-269586.625,0.4,2.492,525045.0,-1.425,525045.0,964.761,-944.821,-1.158
525131,4,20871,80,0.401,-2.749,-2.243,-5.217,3.712,40.236,1.475,3.9,-9.142,-267.0,17.764,90263.539,964.312,-269740.875,0.7,3.739,525125.0,-2.430,525125.0,964.126,-927.225,-1.457
525211,4,20951,80,5.965,-3.969,3.520,-1.987,31.452,32.826,0.974,0.741,-9.423,-267.0,17.764,90274.109,964.218,-269734.312,0.7,3.414,525205.0,2.594,525205.0,963.540,-931.978,2.286
525296,4,21036,85,6.719,0.875,4.575,26.249,42.312,33.323,-1.111,-2.601,-8.246,-299.0,17.774,90281.335,963.41,-269421.968,0.11,105.356,525290.0,4.755,525290.0,962.550,-778.172,2.971
525376,4,21116,80,2.971,1.543,0.720,53.493,29.41,32.782,-1.574,-4.22,-6.754,-267.0,17.769,90285.968,963.159,-269186.0,0.4,2.495,525370.0,1.144,525370.0,962.218,-947.90,0.468
525467,4,21207,91,-3.65,2.325,1.503,66.866,3.98,20.111,-1.122,-2.743,-6.189,-267.0,17.755,90290.875,962.499,-269075.0,0.2,2.228,525461.0,1.295,525461.0,962.32,-952.710,0.976
525553,4,21293,86,-5.89,0.832,2.27,57.190,-21.850,15.39,0.256,0.602,-6.772,-299.0,17.760,90297.554,961.135,-268929.62,0.2,1.843,525547.0,2.99,525547.0,962.218,-961.370,1.316
525633,4,21373,80,-2.699,-1.62,-1.447,32.227,-35.749,19.511,0.777,2.222,-7.582,-267.0,17.769,90306.546,960.500,-268874.281,0.14,-5.577,525627.0,0.729,525627.0,961.66,-912.144,0.939
525713,4,21453,80,0.7,0.839,-2.243,1.125,-31.847,22.274,1.216,2.314,-8.275,-299.0,17.774,90303.203,960.712,-268993.500,0.10,7.522,525707.0,-2.251,525707.0,960.220,-899.583,-1.457
525798,4,21538,85,3.639,-1.155,2.730,-20.447,-4.486,19.102,1.187,0.316,-8.199,-267.0,17.769,90315.812,960.8,-268972.812,0.1,1.914,525792.0,2.737,525792.0,960.313,-961.727,1.773
525879,4,21619,81,3.969,0.366,2.472,-13.709,28.32,20.783,0.16,-1.779,-7.630,-299.0,17.774,90320.171,959.255,-268767.562,0.4,2.662,525872.0,2.393,525872.0,959.915,-947.370,1.605
525969,4,21709,90,2.548,1.564,1.453,11.546,45.513,26.995,0.323,-3.9,-6.551,-299.0,17.760,90326.375,958.781,-268582.93,0.5,3.183,525963.0,1.682,525963.0,959.373,-939.663,0.943
526055,4,21795,86,-1.543,0.165,0.268,40.324,45.176,26.585,0.605,-2.809,-6.41,-267.0,17.760,90327.398,958.687,-268508.62,0.0,2.25,526049.0,0.38,526049.0,959.348,-960.347,0.174
526135,4,21875,80,-4.989,0.725,1.661,59.134,28.924,25.285,-1.178,0.317,-6.504,-299.0,17.764,90331.7,958.594,-268448.375,0.14,-5.566,526129.0,1.453,526129.0,958.195,-915.58,1.78
526215,4,21955,80,-3.115,0.875,1.43,59.324,4.735,30.283,0.659,2.323,-7.245,-299.0,17.778,90344.632,957.112,-268336.156,0.1,2.133,526209.0,1.352,526209.0,958.77,-959.44,0.677
526300,4,22040,85,0.78,-1.744,0.871,39.725,-18.415,38.322,0.184,2.803,-7.860,-267.0,17.760,90348.523,956.477,-268243.468,0.11,17.582,526294.0,0.828,526294.0,957.138,-865.92,0.565
526380,4,22120,80,2.605,0.567,1.194,13.256,-22.478,40.61,0.305,1.981,-8.8,-299.0,17.769,90350.843,956.477,-268184.656,0.3,2.439,526374.0,0.641,526374.0,956.833,-953.639,0.775
526480,4,22220,100,4.91,0.653,1.151,-5.568,-4.48,39.155,0.998,0.768,-6.979,-267.0,17.760,90360.382,956.28,-268088.531,0.0,2.102,526474.0,1.280,526474.0,956.739,-961.740,0.747
526560,4,22300,80,2.476,0.200,0.89,-1.169,14.469,42.34,0.654,-2.556,-6.85,-267.0,17.760,90364.742,954.971,-268027.406,0.25,0.22,526554.0,0.247,526554.0,954.716,-1166.860,0.57
526640,4,22380,80,0.358,0.114,0.361,16.311,24.42,45.1,0.40,-2.632,-5.769,-299.0,17.760,90368.78,954.267,-268017.687,0.6,3.67,526634.0,0.4,526634.0,954.200,-946.344,0.235
526724,4,22464,84,-1.981,0.272,0.476,33.75,22.274,45.16,0.289,-1.240,-5.910,-299.0,17.760,90374.7,955.89,-268002.968,0.4,1.715,526718.0,0.354,526718.0,954.598,-971.410,0.309
526804,4,22544,80,-1.852,-2.167,1.323,40.134,14.147,44.840,0.491,0.172,-6.194,-267.0,17.764,90379.664,954.56,-267932.656,0.11,17.633,526798.0,1.402,526798.0,953.658,-867.618,0.859
526885,4,22625,81,-1.227,-2.533,0.972,38.234,2.733,45.878,-1.194,1.16,-6.613,-299.0,17.769,90384.23,953.540,-267839.968,0.4,2.493,526878.0,0.914,526878.0,953.327,-956.818,0.631
526990,4,22730,105,0.100,1.134,0.291,20.330,-14.834,46.550,0.816,1.702,-6.850,-267.0,17.755,90395.406,953.346,-267806.562,0.3,2.660,526984.0,0.284,526984.0,952.930,-954.363,0.189
527070,4,22810,80,1.844,2.935,0.921,6.810,-7.424,44.884,0.790,0.553,-6.305,-299.0,17.760,90392.546,952.457,-267786.218,0.1,2.167,527064.0,0.792,527064.0,952.786,-963.260,0.598
527150,4,22890,80,1.141,2.261,2.501,5.290,6.650,44.475,1.532,-1.163,-5.638,-299.0,17.769,90402.835,951.212,-267644.718,0.20,0.556,527144.0,2.745,527144.0,951.144,-1025.832,1.624
527230,4,22970,80,-1.299,1.241,1.395,11.838,19.321,44.592,1.576,0.707,-5.861,-299.0,17.769,90406.171,951.94,-267463.593,0.9,5.52,527224.0,1.783,527224.0,950.391,-926.475,0.906
527310,4,23050,80,0.358,0.0,0.885,22.493,29.435,41.449,2.26,0.334,-6.29,-299.0,17.769,90418.781,949.943,-267373.187,0.3,1.766,527304.0,0.476,527304.0,950.695,-975.82,0.575
527390,4,23130,80,1.529,-3.689,2.134,37.620,32.519,38.819,0.338,-1.148,-6.154,-299.0,17.764,90431.664,950.36,-267265.281,0.15,-2.721,527384.0,2.221,527384.0,949.426,-955.896,1.386
527480,4,23220,90,0.35,-1.981,0.900,51.753,16.252,39.9,-1.856,0.610,-6.516,-299.0,17.760,90424.984,949.165,-267107.375,0.0,1.975,527474.0,1.287,527474.0,949.451,-970.777,0.584
527560,4,23300,80,1.155,0.358,0.735,50.833,-5.685,38.541,-1.471,0.229,-6.43,-299.0,17.746,90430.914,948.767,-267032.187,0.5,1.681,527554.0,0.591,527554.0,949.918,-978.99,0.477
527640,4,23380,80,0.122,0.473,1.86,41.610,-20.388,36.202,0.884,0.717,-5.354,-299.0,17.774,90446.585,948.978,-266967.343,0.12,-30.148,527634.0,1.29,527634.0,948.886,-848.411,0.705
527720,4,23460,80,-2.857,0.803,1.883,28.164,-28.471,33.718,0.519,0.36,-5.308,-267.0,17.760,90438.609,948.250,-266858.843,0.6,3.68,527714.0,1.682,527714.0,948.369,-952.83,1.223
527800,4,23540,80,-2.562,1.406,1.625,9.32,-27.9,31.467,0.301,1.313,-5.679,-267.0,17.764,90448.898,947.803,-266735.125,0.15,-2.725,527794.0,1.409,527794.0,947.101,-958.150,1.55
527880,4,23620,80,0.136,0.631,0.262,-8.111,-15.770,30.517,1.49,1.417,-5.905,-299.0,17.760,90455.101,946.466,-266684.625,0.1,2.103,527874.0,0.147,527874.0,947.7,-970.557,0.170
527965,4,23705,85,1.923,0.78,0.383,-16.369,6.679,28.997,0.826,0.135,-5.757,-267.0,17.769,90458.445,946.559,-266679.562,0.6,3.179,527958.0,0.268,527958.0,946.466,-952.249,0.248
528054,4,23794,89,1.658,0.430,2.163,-9.690,26.425,29.421,0.90,0.839,-5.491,-267.0,17.760,90460.757,945.900,-266575.593,0.1,2.102,528048.0,2.41,528048.0,946.372,-970.564,1.405
528134,4,23874,80,1.313,1.62,0.469,4.560,39.82,29.406,0.487,0.860,-5.189,-267.0,17.769,90474.664,945.688,-266466.812,0.9,5.56,528128.0,0.677,528128.0,945.619,-932.102,0.304
528220,4,23960,86,1.550,0.43,0.620,22.712,46.653,27.711,0.897,-1.230,-4.724,-299.0,17.769,90476.976,944.445,-266406.687,0.10,17.416,528214.0,0.720,528214.0,944.680,-877.50,0.402
528300,4,24040,80,0.165,-2.289,1.22,42.268,45.293,25.694,0.100,-1.165,-4.801,-299.0,17.760,90483.929,944.538,-266341.281,0.0,2.0,528294.0,0.914,528294.0,944.680,-975.437,0.663
528380,4,24120,80,-1.371,-1.600,1.445,56.109,33.615,26.731,-1.107,0.104,-5.230,-267.0,17.769,90483.929,943.692,-266253.468,0.9,4.653,528374.0,1.280,528374.0,943.954,-937.730,0.938
528464,4,24204,84,0.567,0.595,1.395,61.64,13.694,33.250,0.745,0.251,-4.889,-299.0,17.760,90491.906,943.269,-266167.593,0.11,29.444,528458.0,0.763,528458.0,942.989,-854.257,0.906
528544,4,24284,80,0.28,0.681,0.634,59.777,-3.171,30.868,0.985,0.422,-4.447,-267.0,17.769,90500.898,942.965,-266105.343,0.0,2.0,528538.0,0.792,528538.0,942.989,-976.567,0.412
528634,4,24374,90,-2.548,0.782,0.936,51.973,-19.467,26.775,-1.97,0.351,-4.541,-267.0,17.769,90508.398,943.33,-266045.968,0.1,2.132,528628.0,0.526,528628.0,942.871,-974.853,0.607
528721,4,24461,87,-1.672,1.536,1.424,33.440,-31.58,28.61,0.95,1.373,-4.651,-267.0,17.760,90515.78,941.882,-265952.656,0.15,-1.589,528715.0,1.618,528715.0,941.485,-988.72,0.924
528801,4,24541,80,0.7,0.710,0.548,16.223,-32.95,29.903,0.675,1.103,-4.683,-267.0,17.764,90519.710,940.944,-265868.562,0.4,2.662,528795.0,0.483,528795.0,941.87,-965.475,0.356
528881,4,24621,80,1.406,0.782,0.190,0.0,-25.51,31.218,0.504,0.617,-4.733,-267.0,17.778,90523.320,940.851,-265852.531,0.2,2.309,528875.0,0.83,528875.0,940.851,-972.291,0.123
528966,4,24706,85,1.859,1.808,2.953,-10.508,-12.335,30.268,0.916,0.228,-4.351,-267.0,17.764,90536.953,940.403,-265740.437,0.11,17.157,528959.0,2.752,528959.0,939.912,-882.675,1.917
529045,4,24785,79,0.437,1.586,1.560,-13.387,2.601,31.657,1.473,0.559,-4.90,-267.0,17.769,90533.609,940.522,-265559.31,0.0,2.0,529039.0,1.783,529039.0,939.912,-979.808,1.13
529157,4,24897,112,0.588,-1.457,0.304,-6.94,26.118,31.467,1.477,0.660,-4.20,-267.0,17.741,90543.695,938.782,-265435.281,0.0,1.976,529151.0,0.426,529151.0,939.937,-980.509,0.197
529237,4,24977,80,0.904,-3.424,1.445,4.486,37.182,31.394,0.252,0.767,-4.350,-267.0,17.755,90544.445,939.111,-265368.437,0.20,0.547,529231.0,1.244,529231.0,938.290,-1038.747,0.938
529317,4,25057,80,1.19,-1.536,0.577,17.714,39.432,35.267,-1.317,0.471,-4.452,-267.0,17.760,90545.468,937.986,-265288.656,0.7,3.562,529311.0,0.749,529311.0,937.681,-954.996,0.374
529397,4,25137,80,0.459,0.165,-1.526,29.55,35.969,38.731,0.955,0.697,-3.924,-299.0,17.764,90551.125,938.502,-265308.812,0.7,1.612,529391.0,-1.253,529391.0,938.315,-990.568,0.991
529477,4,25217,80,-1.26,0.674,0.284,39.856,30.634,40.32,0.770,0.727,-3.522,-267.0,17.764,90560.125,937.563,-265397.0,0.10,6.557,529471.0,0.951,529471.0,937.495,-928.53,0.184
529557,4,25297,80,-2.993,-1.19,3.549,44.577,20.651,40.236,-1.51,0.548,-3.782,-267.0,17.769,90566.46,936.930,-265270.718,0.2,2.268,529551.0,4.109,529551.0,937.283,-977.60,2.304
529647,4,25387,90,0.681,0.710,2.350,43.437,8.988,43.174,0.964,1.145,-3.893,-267.0,17.764,90566.46,936.482,-264988.437,0.5,3.63,529641.0,2.163,529641.0,936.767,-963.562,1.526
529727,4,25467,80,0.373,0.366,1.582,37.912,-1.373,44.957,0.999,0.726,-3.751,-299.0,17.764,90581.242,936.177,-264831.125,0.8,3.928,529721.0,1.768,529721.0,936.109,-953.312,1.27
